ZipCode	Zip Code
LogRecNum	Logical Record Number
WhtPopGte16yEarn99_Fem_Tot	White alone population 16 years and over with earnings in 1999: Female: Total
WhtPopGte16yEarn99_Fem_Mle	White alone population 16 years and over with earnings in 1999: Female: Male
WhtPopGte16yEarn99_Fem_Fem	White alone population 16 years and over with earnings in 1999: Female: Female
WhtPopGte16yEarn99_Fem_Tot	White alone population 16 years and over with earnings in 1999: Female: Total
WhtPopGte16yEarn99_Fem_Mle	White alone population 16 years and over with earnings in 1999: Female: Male
WhtPopGte16yEarn99_Fem_Fem	White alone population 16 years and over with earnings in 1999: Female: Female
BlkAfAmPopGte16yEarn99_Fem_Tot	Black or African American alone population 16 years and over with earnings in 1999: Female: Total
BlkAfAmPopGte16yEarn99_Fem_Mle	Black or African American alone population 16 years and over with earnings in 1999: Female: Male
BlkAfAmPopGte16yEarn99_Fem_Fem	Black or African American alone population 16 years and over with earnings in 1999: Female: Female
BlkAfAmPopGte16yEarn99_Fem_Tot	Black or African American alone population 16 years and over with earnings in 1999: Female: Total
BlkAfAmPopGte16yEarn99_Fem_Mle	Black or African American alone population 16 years and over with earnings in 1999: Female: Male
BlkAfAmPopGte16yEarn99_Fem_Fem	Black or African American alone population 16 years and over with earnings in 1999: Female: Female
AmIndAkNatPopGte16yEarn99_Fem_Tot	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Total
AmIndAkNatPopGte16yEarn99_Fem_Mle	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Male
AmIndAkNatPopGte16yEarn99_Fem_Fem	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Female
AmIndAkNatPopGte16yEarn99_Fem_Tot	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Total
AmIndAkNatPopGte16yEarn99_Fem_Mle	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Male
AmIndAkNatPopGte16yEarn99_Fem_Fem	American Indian and Alaska Native alone population 16 years and over with earnings in 1999: Female: Female
AsnPopGte16yEarn99_Fem_Tot	Asian alone population 16 years and over with earnings in 1999: Female: Total
AsnPopGte16yEarn99_Fem_Mle	Asian alone population 16 years and over with earnings in 1999: Female: Male
