ZipCode	Zip Code
LogRecNum	Logical Record Number
OcpHsUnt_Tot	Occupied housing units: Total:
OcpHsUnt_OwnerOcp	Occupied housing units: Owner occupied:
OcpHsUnt_OwnerOcp_FamHH	Occupied housing units: Owner occupied: Family households:
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam	Occupied housing units: Owner occupied: Family households: Married-couple family:
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam_WOwnChldLt18y	Occupied housing units: Owner occupied: Family households: Married-couple family: With own children under 18 years:
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam_WOwnChldLt18y_Lt6yOnly	Occupied housing units: Owner occupied: Family households: Married-couple family: With own children under 18 years: Under 6 years only
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam_WOwnChldLt18y_Lt6and6to17y	Occupied housing units: Owner occupied: Family households: Married-couple family: With own children under 18 years: Under 6 and 6 to 17 years
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam_WOwnChldLt18y_6to17yOnly	Occupied housing units: Owner occupied: Family households: Married-couple family: With own children under 18 years: 6 to 17 years only
OcpHsUnt_OwnerOcp_FamHH_MrdCplFam_NoOwnChldLt18y	Occupied housing units: Owner occupied: Family households: Married-couple family: No own children under 18 years
OcpHsUnt_OwnerOcp_FamHH_OthFam	Occupied housing units: Owner occupied: Family households: Other family:
OcpHsUnt_OwnerOcp_FamHH_OthFam_MleHhNoWife	Occupied housing units: Owner occupied: Family households: Other family: Male householder, no wife present:
OcpHsUnt_OwnerOcp_FamHH_OthFam_MleHhNoWife_WOwnChldLt18y	Occupied housing units: Owner occupied: Family households: Other family: Male householder, no wife present: With own children under 18 years:
OcpHsUnt_OwnerOcp_FamHH_OthFam_MleHhNoWife_WOwnChldLt18y_Lt6y_253	Occupied housing units: Owner occupied: Family households: Other family: Male householder, no wife present: With own children under 18 years: Under 6 years only
OcpHsUnt_OwnerOcp_FamHH_OthFam_MleHhNoWife_WOwnChldLt18y_Lt6a_254	Occupied housing units: Owner occupied: Family households: Other family: Male householder, no wife present: With own children under 18 years: Under 6 and 6 to 17 years
