ZipCode	Zip Code
LogRecNum	Logical Record Number
SpecVacRorSaleHsUnt_Tot	Specified vacant-for-sale-only housing units: Total:
SpecVacRorSaleHsUnt_LtUsd10k	Specified vacant-for-sale-only housing units: Less than $10,000
SpecVacRorSaleHsUnt_Usd10kto15k	Specified vacant-for-sale-only housing units: $10,000 to $14,999
SpecVacRorSaleHsUnt_Usd15kto20k	Specified vacant-for-sale-only housing units: $15,000 to $19,999
SpecVacRorSaleHsUnt_Usd20kto25k	Specified vacant-for-sale-only housing units: $20,000 to $24,999
SpecVacRorSaleHsUnt_Usd25kto30k	Specified vacant-for-sale-only housing units: $25,000 to $29,999
SpecVacRorSaleHsUnt_Usd30kto35k	Specified vacant-for-sale-only housing units: $30,000 to $34,999
SpecVacRorSaleHsUnt_Usd35kto40k	Specified vacant-for-sale-only housing units: $35,000 to $39,999
SpecVacRorSaleHsUnt_Usd40kto50k	Specified vacant-for-sale-only housing units: $40,000 to $49,999
SpecVacRorSaleHsUnt_Usd50kto60k	Specified vacant-for-sale-only housing units: $50,000 to $59,999
SpecVacRorSaleHsUnt_Usd60kto70k	Specified vacant-for-sale-only housing units: $60,000 to $69,999
SpecVacRorSaleHsUnt_Usd70kto80k	Specified vacant-for-sale-only housing units: $70,000 to $79,999
SpecVacRorSaleHsUnt_Usd80kto90k	Specified vacant-for-sale-only housing units: $80,000 to $89,999
SpecVacRorSaleHsUnt_Usd90kto100k	Specified vacant-for-sale-only housing units: $90,000 to $99,999
SpecVacRorSaleHsUnt_Usd100kto125k	Specified vacant-for-sale-only housing units: $100,000 to $124,999
SpecVacRorSaleHsUnt_Usd125kto150k	Specified vacant-for-sale-only housing units: $125,000 to $149,999
SpecVacRorSaleHsUnt_Usd150kto175k	Specified vacant-for-sale-only housing units: $150,000 to $174,999
SpecVacRorSaleHsUnt_Usd175kto200k	Specified vacant-for-sale-only housing units: $175,000 to $199,999
SpecVacRorSaleHsUnt_Usd200kto250k	Specified vacant-for-sale-only housing units: $200,000 to $249,999
SpecVacRorSaleHsUnt_Usd250kto300k	Specified vacant-for-sale-only housing units: $250,000 to $299,999
SpecVacRorSaleHsUnt_Usd300kto400k	Specified vacant-for-sale-only housing units: $300,000 to $399,999
SpecVacRorSaleHsUnt_Usd400kto500k	Specified vacant-for-sale-only housing units: $400,000 to $499,999
SpecVacRorSaleHsUnt_Usd500kto750k	Specified vacant-for-sale-only housing units: $500,000 to $749,999
SpecVacRorSaleHsUnt_Usd750kto1M	Specified vacant-for-sale-only housing units: $750,000 to $999,999
SpecVacRorSaleHsUnt_Usd1MorM	Specified vacant-for-sale-only housing units: $1,000,000 or more
SpecVacRorSaleHsUnt_MedPriceAskd	Specified vacant-for-sale-only housing units: Median price asked
SpecVacRorSaleHsUnt_AggPrcAskd	Specified vacant-for-sale-only housing units: Aggregate price asked
SpecOwnOcpHsUnt_Tot	Specified owner-occupied housing units: Total:
SpecOwnOcpHsUnt_HsUntMort	Specified owner-occupied housing units: Housing units with a mortgage:
SpecOwnOcpHsUnt_HsUntMort_Lt$200	Specified owner-occupied housing units: Housing units with a mortgage: Less than $200
SpecOwnOcpHsUnt_HsUntMort_Usd200to299	Specified owner-occupied housing units: Housing units with a mortgage: $200 to $299
SpecOwnOcpHsUnt_HsUntMort_Usd300to399	Specified owner-occupied housing units: Housing units with a mortgage: $300 to $399
SpecOwnOcpHsUnt_HsUntMort_Usd400to499	Specified owner-occupied housing units: Housing units with a mortgage: $400 to $499
SpecOwnOcpHsUnt_HsUntMort_Usd500to599	Specified owner-occupied housing units: Housing units with a mortgage: $500 to $599
SpecOwnOcpHsUnt_HsUntMort_Usd600to699	Specified owner-occupied housing units: Housing units with a mortgage: $600 to $699
SpecOwnOcpHsUnt_HsUntMort_Usd700to799	Specified owner-occupied housing units: Housing units with a mortgage: $700 to $799
SpecOwnOcpHsUnt_HsUntMort_Usd800to899	Specified owner-occupied housing units: Housing units with a mortgage: $800 to $899
SpecOwnOcpHsUnt_HsUntMort_Usd900to999	Specified owner-occupied housing units: Housing units with a mortgage: $900 to $999
SpecOwnOcpHsUnt_HsUntMort_Usd1kto1.25k	Specified owner-occupied housing units: Housing units with a mortgage: $1,000 to $1,249
SpecOwnOcpHsUnt_HsUntMort_Usd1.25kto1.5k	Specified owner-occupied housing units: Housing units with a mortgage: $1,250 to $1,499
SpecOwnOcpHsUnt_HsUntMort_Usd1.5kto2k	Specified owner-occupied housing units: Housing units with a mortgage: $1,500 to $1,999
SpecOwnOcpHsUnt_HsUntMort_Usd2kto2.5k	Specified owner-occupied housing units: Housing units with a mortgage: $2,000 to $2,499
SpecOwnOcpHsUnt_HsUntMort_Usd2.5kto3k	Specified owner-occupied housing units: Housing units with a mortgage: $2,500 to $2,999
SpecOwnOcpHsUnt_HsUntMort_Usd3korM	Specified owner-occupied housing units: Housing units with a mortgage: $3,000 or more
SpecOwnOcpHsUnt_HsUntNoMort	Specified owner-occupied housing units: Housing units without a mortgage:
SpecOwnOcpHsUnt_HsUntNoMort_Lt$100	Specified owner-occupied housing units: Housing units without a mortgage: Less than $100
SpecOwnOcpHsUnt_HsUntNoMort_Usd100to149	Specified owner-occupied housing units: Housing units without a mortgage: $100 to $149
SpecOwnOcpHsUnt_HsUntNoMort_Usd150to199	Specified owner-occupied housing units: Housing units without a mortgage: $150 to $199
SpecOwnOcpHsUnt_HsUntNoMort_Usd200to249	Specified owner-occupied housing units: Housing units without a mortgage: $200 to $249
SpecOwnOcpHsUnt_HsUntNoMort_Usd250to299	Specified owner-occupied housing units: Housing units without a mortgage: $250 to $299
SpecOwnOcpHsUnt_HsUntNoMort_Usd300to349	Specified owner-occupied housing units: Housing units without a mortgage: $300 to $349
SpecOwnOcpHsUnt_HsUntNoMort_Usd350to399	Specified owner-occupied housing units: Housing units without a mortgage: $350 to $399
SpecOwnOcpHsUnt_HsUntNoMort_Usd400to499	Specified owner-occupied housing units: Housing units without a mortgage: $400 to $499
SpecOwnOcpHsUnt_HsUntNoMort_Usd500to599	Specified owner-occupied housing units: Housing units without a mortgage: $500 to $599
SpecOwnOcpHsUnt_HsUntNoMort_Usd600to699	Specified owner-occupied housing units: Housing units without a mortgage: $600 to $699
SpecOwnOcpHsUnt_HsUntNoMort_Usd700to799	Specified owner-occupied housing units: Housing units without a mortgage: $700 to $799
SpecOwnOcpHsUnt_HsUntNoMort_Usd800to899	Specified owner-occupied housing units: Housing units without a mortgage: $800 to $899
SpecOwnOcpHsUnt_HsUntNoMort_Usd900to999	Specified owner-occupied housing units: Housing units without a mortgage: $900 to $999
SpecOwnOcpHsUnt_HsUntNoMort_Usd1korM	Specified owner-occupied housing units: Housing units without a mortgage: $1,000 or more
SpecOwnOcpHsUnt_HsUntMort	Specified owner-occupied housing units: Housing units with a mortgage
SpecOwnOcpHsUnt_HsUntNoMort	Specified owner-occupied housing units: Housing units without a mortgage
SpecOwnOcpHsUnt_AggSelMnthOwnrCsts	Specified owner-occupied housing units: Aggregate selected monthly owner costs:
SpecOwnOcpHsUnt_HsUntMort	Specified owner-occupied housing units: Housing units with a mortgage
SpecOwnOcpHsUnt_HsUntNoMort	Specified owner-occupied housing units: Housing units without a mortgage
OwnerOcpMobHome_AggSelMnthOwnrCsts	Owner-occupied mobile homes: Aggregate selected monthly owner costs:
OwnerOcpMobHome_MobHomeMort	Owner-occupied mobile homes: Mobile homes with a mortgage
OwnerOcpMobHome_MobHomeNoMort	Owner-occupied mobile homes: Mobile homes without a mortgage
SpecOwnOcpHsUnt_Tot	Specified owner-occupied housing units: Total:
SpecOwnOcpHsUnt_HsUntMort	Specified owner-occupied housing units: Housing units with a mortgage:
SpecOwnOcpHsUnt_HsUntMort_Lt10.0pct	Specified owner-occupied housing units: Housing units with a mortgage: Less than 10.0 percent
