ZipCode	Zip Code
LogRecNum	Logical Record Number
TotPop_Tot	Total population: Total
TotPop_Tot	Total population: Total
TotPop_Tot	Total population: Total
TotPop_PctPopSample	Total population: Percent of the population in sample
TotPop_Tot	Total population: Total:
TotPop_Urban	Total population: Urban:
TotPop_Urban_UrbArea	Total population: Urban: Inside urbanized areas
TotPop_Urban_UrbClust	Total population: Urban: Inside urban clusters
TotPop_Rural	Total population: Rural:
TotPop_Rural_Farm	Total population: Rural: Farm
TotPop_Rural_Nonfarm	Total population: Rural: Nonfarm
TotPop_Tot	Total population: Total:
TotPop_WhtAln	Total population: White alone
TotPop_BlkAfAmAln	Total population: Black or African American alone
TotPop_AmIndAkNatAlone	Total population: American Indian and Alaska Native alone
TotPop_AsianAln	Total population: Asian alone
TotPop_NatHawOthPacIsl	Total population: Native Hawaiian and Other Pacific Islander alone
TotPop_OthRceAlone	Total population: Some other race alone
TotPop_Gte2Rce	Total population: Two or more races
TotPop_Tot	Total population: Total:
TotPop_NotHisp	Total population: Not Hispanic or Latino:
TotPop_NotHisp_WhtAln	Total population: Not Hispanic or Latino: White alone
TotPop_NotHisp_BlkAfAmAln	Total population: Not Hispanic or Latino: Black or African American alone
TotPop_NotHisp_AmIndAkNatAlone	Total population: Not Hispanic or Latino: American Indian and Alaska Native alone
TotPop_NotHisp_AsianAln	Total population: Not Hispanic or Latino: Asian alone
TotPop_NotHisp_NatHawOthPacIsl	Total population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone
TotPop_NotHisp_OthRceAlone	Total population: Not Hispanic or Latino: Some other race alone
TotPop_NotHisp_Gte2Rce	Total population: Not Hispanic or Latino: Two or more races
TotPop_Hisp	Total population: Hispanic or Latino:
TotPop_Hisp_WhtAln	Total population: Hispanic or Latino: White alone
TotPop_Hisp_BlkAfAmAln	Total population: Hispanic or Latino: Black or African American alone
TotPop_Hisp_AmIndAkNatAlone	Total population: Hispanic or Latino: American Indian and Alaska Native alone
TotPop_Hisp_AsianAln	Total population: Hispanic or Latino: Asian alone
TotPop_Hisp_NatHawOthPacIsl	Total population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander alone
TotPop_Hisp_OthRceAlone	Total population: Hispanic or Latino: Some other race alone
TotPop_Hisp_Gte2Rce	Total population: Hispanic or Latino: Two or more races
TotPop_Tot	Total population: Total:
TotPop_Mle	Total population: Male:
TotPop_Mle_Lt1y	Total population: Male: Under 1 year
TotPop_Mle_1y	Total population: Male: 1 year
TotPop_Mle_2y	Total population: Male: 2 years
TotPop_Mle_3y	Total population: Male: 3 years
TotPop_Mle_4y	Total population: Male: 4 years
TotPop_Mle_5y	Total population: Male: 5 years
TotPop_Mle_6y	Total population: Male: 6 years
TotPop_Mle_7y	Total population: Male: 7 years
TotPop_Mle_8y	Total population: Male: 8 years
TotPop_Mle_9y	Total population: Male: 9 years
TotPop_Mle_10y	Total population: Male: 10 years
TotPop_Mle_11y	Total population: Male: 11 years
TotPop_Mle_12y	Total population: Male: 12 years
TotPop_Mle_13y	Total population: Male: 13 years
TotPop_Mle_14y	Total population: Male: 14 years
TotPop_Mle_15y	Total population: Male: 15 years
TotPop_Mle_16y	Total population: Male: 16 years
TotPop_Mle_17y	Total population: Male: 17 years
TotPop_Mle_18y	Total population: Male: 18 years
TotPop_Mle_19y	Total population: Male: 19 years
TotPop_Mle_20y	Total population: Male: 20 years
TotPop_Mle_21y	Total population: Male: 21 years
TotPop_Mle_22to24y	Total population: Male: 22 to 24 years
TotPop_Mle_25to29y	Total population: Male: 25 to 29 years
TotPop_Mle_30to34y	Total population: Male: 30 to 34 years
TotPop_Mle_35to39y	Total population: Male: 35 to 39 years
TotPop_Mle_40to44y	Total population: Male: 40 to 44 years
TotPop_Mle_45to49y	Total population: Male: 45 to 49 years
TotPop_Mle_50to54y	Total population: Male: 50 to 54 years
TotPop_Mle_55to59y	Total population: Male: 55 to 59 years
TotPop_Mle_60and61y	Total population: Male: 60 and 61 years
TotPop_Mle_62to64y	Total population: Male: 62 to 64 years
TotPop_Mle_65and66y	Total population: Male: 65 and 66 years
TotPop_Mle_67to69y	Total population: Male: 67 to 69 years
TotPop_Mle_70to74y	Total population: Male: 70 to 74 years
TotPop_Mle_75to79y	Total population: Male: 75 to 79 years
TotPop_Mle_80to84y	Total population: Male: 80 to 84 years
