ZipCode	Zip Code
LogRecNum	Logical Record Number
HHWHhWht_Tot	Households with a householder who is White alone: Total:
HHWHhWht_LtUsd10k	Households with a householder who is White alone: Less than $10,000
HHWHhWht_Usd10kto15k	Households with a householder who is White alone: $10,000 to $14,999
HHWHhWht_Usd15kto20k	Households with a householder who is White alone: $15,000 to $19,999
HHWHhWht_Usd20kto25k	Households with a householder who is White alone: $20,000 to $24,999
HHWHhWht_Usd25kto30k	Households with a householder who is White alone: $25,000 to $29,999
HHWHhWht_Usd30kto35k	Households with a householder who is White alone: $30,000 to $34,999
HHWHhWht_Usd35kto40k	Households with a householder who is White alone: $35,000 to $39,999
HHWHhWht_Usd40kto45k	Households with a householder who is White alone: $40,000 to $44,999
HHWHhWht_Usd45kto50k	Households with a householder who is White alone: $45,000 to $49,999
HHWHhWht_Usd50kto60k	Households with a householder who is White alone: $50,000 to $59,999
HHWHhWht_Usd60kto75k	Households with a householder who is White alone: $60,000 to $74,999
HHWHhWht_Usd75kto100k	Households with a householder who is White alone: $75,000 to $99,999
HHWHhWht_Usd100kto125k	Households with a householder who is White alone: $100,000 to $124,999
HHWHhWht_Usd125kto150k	Households with a householder who is White alone: $125,000 to $149,999
HHWHhWht_Usd150kto200k	Households with a householder who is White alone: $150,000 to $199,999
HHWHhWht_Usd200korM	Households with a householder who is White alone: $200,000 or more
HHWHhBlkAfAm_Tot	Households with a householder who is Black or African American alone: Total:
HHWHhBlkAfAm_LtUsd10k	Households with a householder who is Black or African American alone: Less than $10,000
HHWHhBlkAfAm_Usd10kto15k	Households with a householder who is Black or African American alone: $10,000 to $14,999
HHWHhBlkAfAm_Usd15kto20k	Households with a householder who is Black or African American alone: $15,000 to $19,999
HHWHhBlkAfAm_Usd20kto25k	Households with a householder who is Black or African American alone: $20,000 to $24,999
HHWHhBlkAfAm_Usd25kto30k	Households with a householder who is Black or African American alone: $25,000 to $29,999
HHWHhBlkAfAm_Usd30kto35k	Households with a householder who is Black or African American alone: $30,000 to $34,999
HHWHhBlkAfAm_Usd35kto40k	Households with a householder who is Black or African American alone: $35,000 to $39,999
HHWHhBlkAfAm_Usd40kto45k	Households with a householder who is Black or African American alone: $40,000 to $44,999
HHWHhBlkAfAm_Usd45kto50k	Households with a householder who is Black or African American alone: $45,000 to $49,999
HHWHhBlkAfAm_Usd50kto60k	Households with a householder who is Black or African American alone: $50,000 to $59,999
HHWHhBlkAfAm_Usd60kto75k	Households with a householder who is Black or African American alone: $60,000 to $74,999
HHWHhBlkAfAm_Usd75kto100k	Households with a householder who is Black or African American alone: $75,000 to $99,999
HHWHhBlkAfAm_Usd100kto125k	Households with a householder who is Black or African American alone: $100,000 to $124,999
HHWHhBlkAfAm_Usd125kto150k	Households with a householder who is Black or African American alone: $125,000 to $149,999
HHWHhBlkAfAm_Usd150kto200k	Households with a householder who is Black or African American alone: $150,000 to $199,999
HHWHhBlkAfAm_Usd200korM	Households with a householder who is Black or African American alone: $200,000 or more
HHWHhAmIndAkNat_Tot	Households with a householder who is American Indian and Alaska Native alone: Total:
HHWHhAmIndAkNat_LtUsd10k	Households with a householder who is American Indian and Alaska Native alone: Less than $10,000
HHWHhAmIndAkNat_Usd10kto15k	Households with a householder who is American Indian and Alaska Native alone: $10,000 to $14,999
HHWHhAmIndAkNat_Usd15kto20k	Households with a householder who is American Indian and Alaska Native alone: $15,000 to $19,999
HHWHhAmIndAkNat_Usd20kto25k	Households with a householder who is American Indian and Alaska Native alone: $20,000 to $24,999
HHWHhAmIndAkNat_Usd25kto30k	Households with a householder who is American Indian and Alaska Native alone: $25,000 to $29,999
HHWHhAmIndAkNat_Usd30kto35k	Households with a householder who is American Indian and Alaska Native alone: $30,000 to $34,999
HHWHhAmIndAkNat_Usd35kto40k	Households with a householder who is American Indian and Alaska Native alone: $35,000 to $39,999
HHWHhAmIndAkNat_Usd40kto45k	Households with a householder who is American Indian and Alaska Native alone: $40,000 to $44,999
HHWHhAmIndAkNat_Usd45kto50k	Households with a householder who is American Indian and Alaska Native alone: $45,000 to $49,999
HHWHhAmIndAkNat_Usd50kto60k	Households with a householder who is American Indian and Alaska Native alone: $50,000 to $59,999
HHWHhAmIndAkNat_Usd60kto75k	Households with a householder who is American Indian and Alaska Native alone: $60,000 to $74,999
HHWHhAmIndAkNat_Usd75kto100k	Households with a householder who is American Indian and Alaska Native alone: $75,000 to $99,999
HHWHhAmIndAkNat_Usd100kto125k	Households with a householder who is American Indian and Alaska Native alone: $100,000 to $124,999
HHWHhAmIndAkNat_Usd125kto150k	Households with a householder who is American Indian and Alaska Native alone: $125,000 to $149,999
HHWHhAmIndAkNat_Usd150kto200k	Households with a householder who is American Indian and Alaska Native alone: $150,000 to $199,999
