ZipCode	Zip Code
LogRecNum	Logical Record Number
PopGte15y_Tot	Population 15 years and over: Total:
PopGte15y_Mle	Population 15 years and over: Male:
PopGte15y_Mle_WrkdFTyear99	Population 15 years and over: Male: Worked full-time, year-round in 1999:
PopGte15y_Mle_WrkdFTyear99_NoInc	Population 15 years and over: Male: Worked full-time, year-round in 1999: No income
PopGte15y_Mle_WrkdFTyear99_WInc	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income:
PopGte15y_Mle_WrkdFTyear99_WInc_Usd1kto2.5korL	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $1 to $2,499 or loss
PopGte15y_Mle_WrkdFTyear99_WInc_Usd2.5kto5k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $2,500 to $4,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd5kto7.5k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $5,000 to $7,499
PopGte15y_Mle_WrkdFTyear99_WInc_Usd7.5kto10k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $7,500 to $9,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd10kto12.5k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $10,000 to $12,499
PopGte15y_Mle_WrkdFTyear99_WInc_Usd12.5kto15k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $12,500 to $14,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd15kto17.5k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $15,000 to $17,499
PopGte15y_Mle_WrkdFTyear99_WInc_Usd17.5kto20k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $17,500 to $19,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd20kto22.5k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $20,000 to $22,499
PopGte15y_Mle_WrkdFTyear99_WInc_Usd22.5kto25k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $22,500 to $24,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd25kto30k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $25,000 to $29,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd30kto35k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $30,000 to $34,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd35kto40k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $35,000 to $39,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd40kto45k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $40,000 to $44,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd45kto50k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $45,000 to $49,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd50kto55k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $50,000 to $54,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd55kto65k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $55,000 to $64,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd65kto75k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $65,000 to $74,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd75kto100k	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $75,000 to $99,999
PopGte15y_Mle_WrkdFTyear99_WInc_Usd100korM	Population 15 years and over: Male: Worked full-time, year-round in 1999: With income: $100,000 or more
PopGte15y_Mle_Other	Population 15 years and over: Male: Other:
PopGte15y_Mle_Other_NoInc	Population 15 years and over: Male: Other: No income
PopGte15y_Mle_Other_WInc	Population 15 years and over: Male: Other: With income:
PopGte15y_Mle_Other_WInc_Usd1kto2.5korL	Population 15 years and over: Male: Other: With income: $1 to $2,499 or loss
PopGte15y_Mle_Other_WInc_Usd2.5kto5k	Population 15 years and over: Male: Other: With income: $2,500 to $4,999
PopGte15y_Mle_Other_WInc_Usd5kto7.5k	Population 15 years and over: Male: Other: With income: $5,000 to $7,499
PopGte15y_Mle_Other_WInc_Usd7.5kto10k	Population 15 years and over: Male: Other: With income: $7,500 to $9,999
PopGte15y_Mle_Other_WInc_Usd10kto12.5k	Population 15 years and over: Male: Other: With income: $10,000 to $12,499
PopGte15y_Mle_Other_WInc_Usd12.5kto15k	Population 15 years and over: Male: Other: With income: $12,500 to $14,999
PopGte15y_Mle_Other_WInc_Usd15kto17.5k	Population 15 years and over: Male: Other: With income: $15,000 to $17,499
PopGte15y_Mle_Other_WInc_Usd17.5kto20k	Population 15 years and over: Male: Other: With income: $17,500 to $19,999
PopGte15y_Mle_Other_WInc_Usd20kto22.5k	Population 15 years and over: Male: Other: With income: $20,000 to $22,499
PopGte15y_Mle_Other_WInc_Usd22.5kto25k	Population 15 years and over: Male: Other: With income: $22,500 to $24,999
PopGte15y_Mle_Other_WInc_Usd25kto30k	Population 15 years and over: Male: Other: With income: $25,000 to $29,999
PopGte15y_Mle_Other_WInc_Usd30kto35k	Population 15 years and over: Male: Other: With income: $30,000 to $34,999
PopGte15y_Mle_Other_WInc_Usd35kto40k	Population 15 years and over: Male: Other: With income: $35,000 to $39,999
PopGte15y_Mle_Other_WInc_Usd40kto45k	Population 15 years and over: Male: Other: With income: $40,000 to $44,999
PopGte15y_Mle_Other_WInc_Usd45kto50k	Population 15 years and over: Male: Other: With income: $45,000 to $49,999
PopGte15y_Mle_Other_WInc_Usd50kto55k	Population 15 years and over: Male: Other: With income: $50,000 to $54,999
PopGte15y_Mle_Other_WInc_Usd55kto65k	Population 15 years and over: Male: Other: With income: $55,000 to $64,999
PopGte15y_Mle_Other_WInc_Usd65kto75k	Population 15 years and over: Male: Other: With income: $65,000 to $74,999
PopGte15y_Mle_Other_WInc_Usd75kto100k	Population 15 years and over: Male: Other: With income: $75,000 to $99,999
PopGte15y_Mle_Other_WInc_Usd100korM	Population 15 years and over: Male: Other: With income: $100,000 or more
PopGte15y_Fem	Population 15 years and over: Female:
PopGte15y_Fem_WrkdFTyear99	Population 15 years and over: Female: Worked full-time, year-round in 1999:
PopGte15y_Fem_WrkdFTyear99_NoInc	Population 15 years and over: Female: Worked full-time, year-round in 1999: No income
PopGte15y_Fem_WrkdFTyear99_WInc	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income:
PopGte15y_Fem_WrkdFTyear99_WInc_Usd1kto2.5korL	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $1 to $2,499 or loss
PopGte15y_Fem_WrkdFTyear99_WInc_Usd2.5kto5k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $2,500 to $4,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd5kto7.5k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $5,000 to $7,499
PopGte15y_Fem_WrkdFTyear99_WInc_Usd7.5kto10k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $7,500 to $9,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd10kto12.5k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $10,000 to $12,499
PopGte15y_Fem_WrkdFTyear99_WInc_Usd12.5kto15k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $12,500 to $14,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd15kto17.5k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $15,000 to $17,499
PopGte15y_Fem_WrkdFTyear99_WInc_Usd17.5kto20k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $17,500 to $19,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd20kto22.5k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $20,000 to $22,499
PopGte15y_Fem_WrkdFTyear99_WInc_Usd22.5kto25k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $22,500 to $24,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd25kto30k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $25,000 to $29,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd30kto35k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $30,000 to $34,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd35kto40k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $35,000 to $39,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd40kto45k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $40,000 to $44,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd45kto50k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $45,000 to $49,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd50kto55k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $50,000 to $54,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd55kto65k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $55,000 to $64,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd65kto75k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $65,000 to $74,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd75kto100k	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $75,000 to $99,999
PopGte15y_Fem_WrkdFTyear99_WInc_Usd100korM	Population 15 years and over: Female: Worked full-time, year-round in 1999: With income: $100,000 or more
PopGte15y_Fem_Other	Population 15 years and over: Female: Other:
PopGte15y_Fem_Other_NoInc	Population 15 years and over: Female: Other: No income
PopGte15y_Fem_Other_WInc	Population 15 years and over: Female: Other: With income:
PopGte15y_Fem_Other_WInc_Usd1kto2.5korL	Population 15 years and over: Female: Other: With income: $1 to $2,499 or loss
PopGte15y_Fem_Other_WInc_Usd2.5kto5k	Population 15 years and over: Female: Other: With income: $2,500 to $4,999
PopGte15y_Fem_Other_WInc_Usd5kto7.5k	Population 15 years and over: Female: Other: With income: $5,000 to $7,499
PopGte15y_Fem_Other_WInc_Usd7.5kto10k	Population 15 years and over: Female: Other: With income: $7,500 to $9,999
PopGte15y_Fem_Other_WInc_Usd10kto12.5k	Population 15 years and over: Female: Other: With income: $10,000 to $12,499
PopGte15y_Fem_Other_WInc_Usd12.5kto15k	Population 15 years and over: Female: Other: With income: $12,500 to $14,999
PopGte15y_Fem_Other_WInc_Usd15kto17.5k	Population 15 years and over: Female: Other: With income: $15,000 to $17,499
PopGte15y_Fem_Other_WInc_Usd17.5kto20k	Population 15 years and over: Female: Other: With income: $17,500 to $19,999
PopGte15y_Fem_Other_WInc_Usd20kto22.5k	Population 15 years and over: Female: Other: With income: $20,000 to $22,499
PopGte15y_Fem_Other_WInc_Usd22.5kto25k	Population 15 years and over: Female: Other: With income: $22,500 to $24,999
PopGte15y_Fem_Other_WInc_Usd25kto30k	Population 15 years and over: Female: Other: With income: $25,000 to $29,999
PopGte15y_Fem_Other_WInc_Usd30kto35k	Population 15 years and over: Female: Other: With income: $30,000 to $34,999
PopGte15y_Fem_Other_WInc_Usd35kto40k	Population 15 years and over: Female: Other: With income: $35,000 to $39,999
PopGte15y_Fem_Other_WInc_Usd40kto45k	Population 15 years and over: Female: Other: With income: $40,000 to $44,999
PopGte15y_Fem_Other_WInc_Usd45kto50k	Population 15 years and over: Female: Other: With income: $45,000 to $49,999
PopGte15y_Fem_Other_WInc_Usd50kto55k	Population 15 years and over: Female: Other: With income: $50,000 to $54,999
PopGte15y_Fem_Other_WInc_Usd55kto65k	Population 15 years and over: Female: Other: With income: $55,000 to $64,999
PopGte15y_Fem_Other_WInc_Usd65kto75k	Population 15 years and over: Female: Other: With income: $65,000 to $74,999
PopGte15y_Fem_Other_WInc_Usd75kto100k	Population 15 years and over: Female: Other: With income: $75,000 to $99,999
PopGte15y_Fem_Other_WInc_Usd100korM	Population 15 years and over: Female: Other: With income: $100,000 or more
PopGte15yInc99_Fem_Tot	Population 15 years and over with income in 1999: Female: Total
PopGte15yInc99_Fem_WrkdFTyear99	Population 15 years and over with income in 1999: Female: Worked full-time, year round in 1999
PopGte15yInc99_Fem_Oth	Population 15 years and over with income in 1999: Female: Other
PopGte15yInc99_Fem_Tot	Population 15 years and over with income in 1999: Female: Total
PopGte15yInc99_Fem_WrkdFTyear99	Population 15 years and over with income in 1999: Female: Worked full-time, year round in 1999
PopGte15yInc99_Fem_Oth	Population 15 years and over with income in 1999: Female: Other
PopGte16y_Tot	Population 16 years and over: Total:
PopGte16y_Mle	Population 16 years and over: Male:
