ZipCode	Zip Code
LogRecNum	Logical Record Number
SpecRentOcpHsUnt_Tot	Specified renter-occupied housing units: Total:
SpecRentOcpHsUnt_Tot_LtUsd10k	Specified renter-occupied housing units: Total: Less than $10,000:
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent:
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Lt$100	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: Less than $100
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd100to199	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $100 to $199
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd200to299	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $200 to $299
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd300to399	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $300 to $399
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd400to499	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $400 to $499
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd500to599	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $500 to $599
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd600to699	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $600 to $699
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd700to799	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $700 to $799
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd800to899	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $800 to $899
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd900to999	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $900 to $999
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd1kto1.25k	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $1,000 to $1,249
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd1.25kto1.5k	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $1,250 to $1,499
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd1.5kto2k	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $1,500 to $1,999
SpecRentOcpHsUnt_Tot_LtUsd10k_WCashRent_Usd2korM	Specified renter-occupied housing units: Total: Less than $10,000: With cash rent: $2,000 or more
SpecRentOcpHsUnt_Tot_LtUsd10k_NoCashRent	Specified renter-occupied housing units: Total: Less than $10,000: No cash rent
SpecRentOcpHsUnt_Tot_Usd10kto20k	Specified renter-occupied housing units: Total: $10,000 to $19,999:
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent:
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Lt$100	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: Less than $100
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd100to199	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $100 to $199
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd200to299	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $200 to $299
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd300to399	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $300 to $399
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd400to499	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $400 to $499
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd500to599	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $500 to $599
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd600to699	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $600 to $699
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd700to799	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $700 to $799
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd800to899	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $800 to $899
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd900to999	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $900 to $999
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd1kto1.25k	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $1,000 to $1,249
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd1.25kto1.5k	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $1,250 to $1,499
SpecRentOcpHsUnt_Tot_Usd10kto20k_WCashRent_Usd1.5kto2k	Specified renter-occupied housing units: Total: $10,000 to $19,999: With cash rent: $1,500 to $1,999
