ZipCode	Zip Code
LogRecNum	Logical Record Number
OthRceGtePop16y_Tot	Some other race alone population 16 years and over: Total:
OthRceGtePop16y_Mle	Some other race alone population 16 years and over: Male:
OthRceGtePop16y_Mle_Wrkd99	Some other race alone population 16 years and over: Male: Worked in 1999:
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week:
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_50to52w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 50 to 52 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_48and49w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 48 and 49 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_40to47w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 40 to 47 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_27to39w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 27 to 39 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_14to26w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 14 to 26 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWorkGte35hWeek_1to13w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 1 to 13 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week:
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_50to52w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 50 to 52 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_48and49w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 48 and 49 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_40to47w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 40 to 47 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_27to39w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 27 to 39 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_14to26w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 14 to 26 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork15to34hWeek_1to13w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 1 to 13 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week:
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_50to52w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 50 to 52 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_48and49w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 48 and 49 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_40to47w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 40 to 47 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_27to39w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 27 to 39 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_14to26w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 14 to 26 weeks
OthRceGtePop16y_Mle_Wrkd99_UslyWork1to14hWeek_1to13w	Some other race alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 1 to 13 weeks
OthRceGtePop16y_Mle_DNWork99	Some other race alone population 16 years and over: Male: Did not work in 1999
OthRceGtePop16y_Fem	Some other race alone population 16 years and over: Female:
OthRceGtePop16y_Fem_Wrkd99	Some other race alone population 16 years and over: Female: Worked in 1999:
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week:
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_50to52w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 50 to 52 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_48and49w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 48 and 49 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_40to47w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 40 to 47 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_27to39w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 27 to 39 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_14to26w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 14 to 26 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWorkGte35hWeek_1to13w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 1 to 13 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week:
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_50to52w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 50 to 52 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_48and49w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 48 and 49 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_40to47w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 40 to 47 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_27to39w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 27 to 39 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_14to26w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 14 to 26 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork15to34hWeek_1to13w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 15 to 34 hours per week: 1 to 13 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week:
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_50to52w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 50 to 52 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_48and49w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 48 and 49 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_40to47w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 40 to 47 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_27to39w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 27 to 39 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_14to26w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 14 to 26 weeks
OthRceGtePop16y_Fem_Wrkd99_UslyWork1to14hWeek_1to13w	Some other race alone population 16 years and over: Female: Worked in 1999: Usually worked 1 to 14 hours per week: 1 to 13 weeks
OthRceGtePop16y_Fem_DNWork99	Some other race alone population 16 years and over: Female: Did not work in 1999
Gte2RcePopGte16y_Tot	Two or more races population 16 years and over: Total:
Gte2RcePopGte16y_Mle	Two or more races population 16 years and over: Male:
Gte2RcePopGte16y_Mle_Wrkd99	Two or more races population 16 years and over: Male: Worked in 1999:
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week:
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_50to52w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 50 to 52 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_48and49w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 48 and 49 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_40to47w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 40 to 47 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_27to39w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 27 to 39 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_14to26w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 14 to 26 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_1to13w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 1 to 13 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week:
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_50to52w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 50 to 52 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_48and49w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 48 and 49 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_40to47w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 40 to 47 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_27to39w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 27 to 39 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_14to26w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 14 to 26 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_1to13w	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 1 to 13 weeks
Gte2RcePopGte16y_Mle_Wrkd99_UslyWork1to14hWeek	Two or more races population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week:
