ZipCode	Zip Code
LogRecNum	Logical Record Number
TotDisabCNIOthRcePopGte5y_TotDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied:
TotDisabCNIOthRcePopGte5y_TotDisabPpl5to15y	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 5 to 15 years:
TotDisabCNIOthRcePopGte5y_TotDisabPpl5to15y_SensDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 5 to 15 years: Sensory disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl5to15y_PhysDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 5 to 15 years: Physical disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl5to15y_MentDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 5 to 15 years: Mental disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl5to15y_SelfCareDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 5 to 15 years: Self-care disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years:
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y_SensDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years: Sensory disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y_PhysDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years: Physical disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y_MentDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years: Mental disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y_SelfCareDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years: Self-care disability
TotDisabCNIOthRcePopGte5y_TotDisabPpl16to64y_GoOutDisab	Total disabilities tallied for the civilian noninstitutionalized Some other race alone population 5 years and over with disabilities: Total disabilities tallied for people 16 to 64 years: Go-outside-home disability
