ZipCode	Zip Code
LogRecNum	Logical Record Number
PopPovDet_Tot	Population for whom poverty status is determined: Total:
PopPovDet_Inc99LtPov	Population for whom poverty status is determined: Income in 1999 below poverty level:
PopPovDet_Inc99LtPov_Mle	Population for whom poverty status is determined: Income in 1999 below poverty level: Male:
PopPovDet_Inc99LtPov_Mle_Lt5y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: Under 5 years
PopPovDet_Inc99LtPov_Mle_5y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 5 years
PopPovDet_Inc99LtPov_Mle_6to11y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 6 to 11 years
PopPovDet_Inc99LtPov_Mle_12to14y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 12 to 14 years
PopPovDet_Inc99LtPov_Mle_15y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 15 years
PopPovDet_Inc99LtPov_Mle_16and17y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 16 and 17 years
PopPovDet_Inc99LtPov_Mle_18to24y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 18 to 24 years
PopPovDet_Inc99LtPov_Mle_25to34y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 25 to 34 years
PopPovDet_Inc99LtPov_Mle_35to44y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 35 to 44 years
PopPovDet_Inc99LtPov_Mle_45to54y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 45 to 54 years
PopPovDet_Inc99LtPov_Mle_55to64y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 55 to 64 years
PopPovDet_Inc99LtPov_Mle_65to74y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 65 to 74 years
PopPovDet_Inc99LtPov_Mle_Gte75y	Population for whom poverty status is determined: Income in 1999 below poverty level: Male: 75 years and over
PopPovDet_Inc99LtPov_Fem	Population for whom poverty status is determined: Income in 1999 below poverty level: Female:
PopPovDet_Inc99LtPov_Fem_Lt5y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: Under 5 years
PopPovDet_Inc99LtPov_Fem_5y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 5 years
PopPovDet_Inc99LtPov_Fem_6to11y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 6 to 11 years
PopPovDet_Inc99LtPov_Fem_12to14y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 12 to 14 years
PopPovDet_Inc99LtPov_Fem_15y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 15 years
PopPovDet_Inc99LtPov_Fem_16and17y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 16 and 17 years
PopPovDet_Inc99LtPov_Fem_18to24y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 18 to 24 years
PopPovDet_Inc99LtPov_Fem_25to34y	Population for whom poverty status is determined: Income in 1999 below poverty level: Female: 25 to 34 years
