ZipCode	Zip Code
LogRecNum	Logical Record Number
NatHiPacIslPop16to19y_Tot	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Total:
NatHiPacIslPop16to19y_ArmForce	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces:
NatHiPacIslPop16to19y_ArmForce_ErldSch	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Enrolled in school:
NatHiPacIslPop16to19y_ArmForce_ErldSch_HighSchGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Enrolled in school: High school graduate
NatHiPacIslPop16to19y_ArmForce_ErldSch_NotHighSchlGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Enrolled in school: Not high school graduate
NatHiPacIslPop16to19y_ArmForce_NotEnrldSchl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Not enrolled in school:
NatHiPacIslPop16to19y_ArmForce_NotEnrldSchl_HighSchGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Not enrolled in school: High school graduate
NatHiPacIslPop16to19y_ArmForce_NotEnrldSchl_NotHighSchlGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: In Armed Forces: Not enrolled in school: Not high school graduate
NatHiPacIslPop16to19y_Civ	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian:
NatHiPacIslPop16to19y_Civ_ErldSch	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Enrolled in school:
NatHiPacIslPop16to19y_Civ_ErldSch_Empl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Enrolled in school: Employed
NatHiPacIslPop16to19y_Civ_ErldSch_Unempl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Enrolled in school: Unemployed
NatHiPacIslPop16to19y_Civ_ErldSch_NotLabrFor	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Enrolled in school: Not in labor force
NatHiPacIslPop16to19y_Civ_NotEnrldSchl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school:
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_HighSchGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: High school graduate:
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_HighSchGrad_Empl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Employed
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_HighSchGrad_Unempl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Unemployed
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_HighSchGrad_NotLabrFor	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: High school graduate: Not in labor force
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate:
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_Empl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Employed
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_Unempl	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Unemployed
NatHiPacIslPop16to19y_Civ_NotEnrldSchl_NotHighSchlGrad_NotLab_043	Native Hawaiian and Other Pacific Islander alone population 16 to 19 years: Civilian: Not enrolled in school: Not high school graduate: Not in labor force
OthRcePop16to19y_Tot	Some other race alone population 16 to 19 years: Total:
OthRcePop16to19y_ArmForce	Some other race alone population 16 to 19 years: In Armed Forces:
OthRcePop16to19y_ArmForce_ErldSch	Some other race alone population 16 to 19 years: In Armed Forces: Enrolled in school:
OthRcePop16to19y_ArmForce_ErldSch_HighSchGrad	Some other race alone population 16 to 19 years: In Armed Forces: Enrolled in school: High school graduate
OthRcePop16to19y_ArmForce_ErldSch_NotHighSchlGrad	Some other race alone population 16 to 19 years: In Armed Forces: Enrolled in school: Not high school graduate
OthRcePop16to19y_ArmForce_NotEnrldSchl	Some other race alone population 16 to 19 years: In Armed Forces: Not enrolled in school:
OthRcePop16to19y_ArmForce_NotEnrldSchl_HighSchGrad	Some other race alone population 16 to 19 years: In Armed Forces: Not enrolled in school: High school graduate
OthRcePop16to19y_ArmForce_NotEnrldSchl_NotHighSchlGrad	Some other race alone population 16 to 19 years: In Armed Forces: Not enrolled in school: Not high school graduate
OthRcePop16to19y_Civ	Some other race alone population 16 to 19 years: Civilian:
OthRcePop16to19y_Civ_ErldSch	Some other race alone population 16 to 19 years: Civilian: Enrolled in school:
OthRcePop16to19y_Civ_ErldSch_Empl	Some other race alone population 16 to 19 years: Civilian: Enrolled in school: Employed
OthRcePop16to19y_Civ_ErldSch_Unempl	Some other race alone population 16 to 19 years: Civilian: Enrolled in school: Unemployed
OthRcePop16to19y_Civ_ErldSch_NotLabrFor	Some other race alone population 16 to 19 years: Civilian: Enrolled in school: Not in labor force
OthRcePop16to19y_Civ_NotEnrldSchl	Some other race alone population 16 to 19 years: Civilian: Not enrolled in school:
OthRcePop16to19y_Civ_NotEnrldSchl_HighSchGrad	Some other race alone population 16 to 19 years: Civilian: Not enrolled in school: High school graduate:
