ZipCode	Zip Code
LogRecNum	Logical Record Number
TotPop_Tot	Total population: Total:
TotPop_1stAncRep	Total population: First ancestry reported:
TotPop_1stAncRep_Anc001	Total population: First ancestry reported: Acadian/Cajun
TotPop_1stAncRep_Anc002	Total population: First ancestry reported: Afghan
TotPop_1stAncRep_Anc004	Total population: First ancestry reported: Albanian
TotPop_1stAncRep_Anc005	Total population: First ancestry reported: Alsatian
TotPop_1stAncRep_Arab	Total population: First ancestry reported: Arab:
TotPop_1stAncRep_Arab_Anc033	Total population: First ancestry reported: Arab: Egyptian
TotPop_1stAncRep_Arab_Anc049	Total population: First ancestry reported: Arab: Iraqi
TotPop_1stAncRep_Arab_Anc054	Total population: First ancestry reported: Arab: Jordanian
TotPop_1stAncRep_Arab_Anc057	Total population: First ancestry reported: Arab: Lebanese
TotPop_1stAncRep_Arab_Anc063	Total population: First ancestry reported: Arab: Moroccan
TotPop_1stAncRep_Arab_Anc070	Total population: First ancestry reported: Arab: Palestinian
TotPop_1stAncRep_Arab_Anc091	Total population: First ancestry reported: Arab: Syrian
TotPop_1stAncRep_Arab_Anc006	Total population: First ancestry reported: Arab: Arab/Arabic
TotPop_1stAncRep_Arab_OthArab	Total population: First ancestry reported: Arab: Other Arab
TotPop_1stAncRep_Anc007	Total population: First ancestry reported: Armenian
TotPop_1stAncRep_Anc008	Total population: First ancestry reported: Assyrian/Chaldean/Syriac
TotPop_1stAncRep_Anc009	Total population: First ancestry reported: Australian
TotPop_1stAncRep_Anc010	Total population: First ancestry reported: Austrian
TotPop_1stAncRep_Anc013	Total population: First ancestry reported: Basque
TotPop_1stAncRep_Anc014	Total population: First ancestry reported: Belgian
TotPop_1stAncRep_Anc017	Total population: First ancestry reported: Brazilian
TotPop_1stAncRep_Anc018	Total population: First ancestry reported: British
TotPop_1stAncRep_Anc020	Total population: First ancestry reported: Bulgarian
TotPop_1stAncRep_Anc021	Total population: First ancestry reported: Canadian
TotPop_1stAncRep_Anc023	Total population: First ancestry reported: Carpatho Rusyn
TotPop_1stAncRep_Anc024	Total population: First ancestry reported: Celtic
TotPop_1stAncRep_Anc025	Total population: First ancestry reported: Croatian
TotPop_1stAncRep_Anc026	Total population: First ancestry reported: Cypriot
TotPop_1stAncRep_Anc027	Total population: First ancestry reported: Czech
TotPop_1stAncRep_Anc028	Total population: First ancestry reported: Czechoslovakian
TotPop_1stAncRep_Anc029	Total population: First ancestry reported: Danish
TotPop_1stAncRep_Anc030	Total population: First ancestry reported: Dutch
TotPop_1stAncRep_Anc032	Total population: First ancestry reported: Eastern European
TotPop_1stAncRep_Engl	Total population: First ancestry reported: English
TotPop_1stAncRep_Anc034	Total population: First ancestry reported: Estonian
TotPop_1stAncRep_Anc036	Total population: First ancestry reported: European
TotPop_1stAncRep_Anc037	Total population: First ancestry reported: Finnish
TotPop_1stAncRep_Anc038	Total population: First ancestry reported: French (except Basque)
TotPop_1stAncRep_Anc039	Total population: First ancestry reported: French Canadian
TotPop_1stAncRep_Anc040	Total population: First ancestry reported: German
TotPop_1stAncRep_Anc041	Total population: First ancestry reported: German Russian
TotPop_1stAncRep_Anc043	Total population: First ancestry reported: Greek
TotPop_1stAncRep_Anc044	Total population: First ancestry reported: Guyanese
TotPop_1stAncRep_Anc046	Total population: First ancestry reported: Hungarian
TotPop_1stAncRep_Anc047	Total population: First ancestry reported: Icelander
TotPop_1stAncRep_Anc048	Total population: First ancestry reported: Iranian
TotPop_1stAncRep_Anc050	Total population: First ancestry reported: Irish
TotPop_1stAncRep_Anc051	Total population: First ancestry reported: Israeli
TotPop_1stAncRep_Anc052	Total population: First ancestry reported: Italian
TotPop_1stAncRep_Anc056	Total population: First ancestry reported: Latvian
TotPop_1stAncRep_Anc059	Total population: First ancestry reported: Lithuanian
TotPop_1stAncRep_Anc060	Total population: First ancestry reported: Luxemburger
TotPop_1stAncRep_Anc061	Total population: First ancestry reported: Macedonian
TotPop_1stAncRep_Anc062	Total population: First ancestry reported: Maltese
TotPop_1stAncRep_Anc064	Total population: First ancestry reported: New Zealander
TotPop_1stAncRep_Anc066	Total population: First ancestry reported: Northern European
TotPop_1stAncRep_Anc067	Total population: First ancestry reported: Norwegian
TotPop_1stAncRep_Anc071	Total population: First ancestry reported: Pennsylvania German
TotPop_1stAncRep_Anc072	Total population: First ancestry reported: Polish
