ZipCode	Zip Code
LogRecNum	Logical Record Number
HsUnt_Tot	Housing units: Total
HsUnt_Tot	Housing units: Total:
HsUnt_Ocpd	Housing units: Occupied
HsUnt_Vacant	Housing units: Vacant
HsUnt_Tot	Housing units: Total
HsUnt_PctOcpHsUntSample	Housing units: Percent of occupied housing units in sample
HsUnt_PctVacHsUntSample	Housing units: Percent of vacant housing units in sample
HsUnt_Tot	Housing units: Total:
HsUnt_Urban	Housing units: Urban:
HsUnt_Urban_UrbArea	Housing units: Urban: Inside urbanized areas
HsUnt_Urban_UrbClust	Housing units: Urban: Inside urban clusters
HsUnt_Rural	Housing units: Rural:
HsUnt_Rural_Farm	Housing units: Rural: Farm
HsUnt_Rural_Nonfarm	Housing units: Rural: Nonfarm
HsUnt_Tot	Housing units: Total:
HsUnt_Ocpd	Housing units: Occupied
HsUnt_Vacant	Housing units: Vacant
OcpHsUnt_Tot	Occupied housing units: Total:
OcpHsUnt_OwnerOcp	Occupied housing units: Owner occupied
OcpHsUnt_RentOcp	Occupied housing units: Renter occupied
VacantHsUnt_Tot	Vacant housing units: Total:
VacantHsUnt_ForRent	Vacant housing units: For rent
VacantHsUnt_ForSaleOnly	Vacant housing units: For sale only
VacantHsUnt_RentSoldNotOcp	Vacant housing units: Rented or sold, not occupied
VacantHsUnt_ForSeasRec	Vacant housing units: For seasonal, recreational, or occasional use
VacantHsUnt_ForMigWrkr	Vacant housing units: For migrant workers
VacantHsUnt_OthVacant	Vacant housing units: Other vacant
OcpHsUnt_Tot	Occupied housing units: Total:
OcpHsUnt_HhWhtAln	Occupied housing units: Householder who is White alone
OcpHsUnt_HhBlkAfAm	Occupied housing units: Householder who is Black or African American alone
OcpHsUnt_HhAmIndAkNat	Occupied housing units: Householder who is American Indian and Alaska Native alone
OcpHsUnt_HhAsnAln	Occupied housing units: Householder who is Asian alone
OcpHsUnt_HhNatHiPacIsl	Occupied housing units: Householder who is Native Hawaiian and Other Pacific Islander alone
OcpHsUnt_HhOthRce	Occupied housing units: Householder who is Some other race alone
OcpHsUnt_HhGte2Rce	Occupied housing units: Householder who is Two or more races
OcpHsUnt_Tot	Occupied housing units: Total:
