ZipCode	Zip Code
LogRecNum	Logical Record Number
OwnOcpHsUntHhWht_Tot	Specified owner-occupied housing units with a householder who is White alone: Total:
OwnOcpHsUntHhWht_HsUntMort	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage:
OwnOcpHsUntHhWht_HsUntMort_Lt$200	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: Less than $200
OwnOcpHsUntHhWht_HsUntMort_Usd200to299	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $200 to $299
OwnOcpHsUntHhWht_HsUntMort_Usd300to399	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $300 to $399
OwnOcpHsUntHhWht_HsUntMort_Usd400to499	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $400 to $499
OwnOcpHsUntHhWht_HsUntMort_Usd500to599	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $500 to $599
OwnOcpHsUntHhWht_HsUntMort_Usd600to699	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $600 to $699
OwnOcpHsUntHhWht_HsUntMort_Usd700to799	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $700 to $799
OwnOcpHsUntHhWht_HsUntMort_Usd800to899	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $800 to $899
OwnOcpHsUntHhWht_HsUntMort_Usd900to999	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $900 to $999
OwnOcpHsUntHhWht_HsUntMort_Usd1kto1.25k	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $1,000 to $1,249
OwnOcpHsUntHhWht_HsUntMort_Usd1.25kto1.5k	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $1,250 to $1,499
OwnOcpHsUntHhWht_HsUntMort_Usd1.5kto2k	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $1,500 to $1,999
OwnOcpHsUntHhWht_HsUntMort_Usd2kto2.5k	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $2,000 to $2,499
OwnOcpHsUntHhWht_HsUntMort_Usd2.5kto3k	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $2,500 to $2,999
OwnOcpHsUntHhWht_HsUntMort_Usd3korM	Specified owner-occupied housing units with a householder who is White alone: Housing units with a mortgage: $3,000 or more
OwnOcpHsUntHhWht_HsUntNoMort	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage:
OwnOcpHsUntHhWht_HsUntNoMort_Lt$100	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: Less than $100
OwnOcpHsUntHhWht_HsUntNoMort_Usd100to149	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $100 to $149
OwnOcpHsUntHhWht_HsUntNoMort_Usd150to199	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $150 to $199
OwnOcpHsUntHhWht_HsUntNoMort_Usd200to249	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $200 to $249
OwnOcpHsUntHhWht_HsUntNoMort_Usd250to299	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $250 to $299
OwnOcpHsUntHhWht_HsUntNoMort_Usd300to349	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $300 to $349
OwnOcpHsUntHhWht_HsUntNoMort_Usd350to399	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $350 to $399
OwnOcpHsUntHhWht_HsUntNoMort_Usd400to499	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $400 to $499
OwnOcpHsUntHhWht_HsUntNoMort_Usd500to599	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $500 to $599
OwnOcpHsUntHhWht_HsUntNoMort_Usd600to699	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $600 to $699
OwnOcpHsUntHhWht_HsUntNoMort_Usd700to799	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $700 to $799
OwnOcpHsUntHhWht_HsUntNoMort_Usd800to899	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $800 to $899
OwnOcpHsUntHhWht_HsUntNoMort_Usd900to999	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $900 to $999
OwnOcpHsUntHhWht_HsUntNoMort_Usd1korM	Specified owner-occupied housing units with a householder who is White alone: Housing units without a mortgage: $1,000 or more
OwnOcpHsUntHhBlkAfAm_Tot	Specified owner-occupied housing units with a householder who is Black or African American alone: Total:
OwnOcpHsUntHhBlkAfAm_HsUntMort	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage:
OwnOcpHsUntHhBlkAfAm_HsUntMort_Lt$200	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: Less than $200
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd200to299	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $200 to $299
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd300to399	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $300 to $399
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd400to499	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $400 to $499
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd500to599	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $500 to $599
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd600to699	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $600 to $699
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd700to799	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $700 to $799
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd800to899	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $800 to $899
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd900to999	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $900 to $999
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd1kto1.25k	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $1,000 to $1,249
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd1.25kto1.5k	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $1,250 to $1,499
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd1.5kto2k	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $1,500 to $1,999
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd2kto2.5k	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $2,000 to $2,499
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd2.5kto3k	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $2,500 to $2,999
OwnOcpHsUntHhBlkAfAm_HsUntMort_Usd3korM	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units with a mortgage: $3,000 or more
OwnOcpHsUntHhBlkAfAm_HsUntNoMort	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage:
OwnOcpHsUntHhBlkAfAm_HsUntNoMort_Lt$100	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage: Less than $100
OwnOcpHsUntHhBlkAfAm_HsUntNoMort_Usd100to149	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage: $100 to $149
OwnOcpHsUntHhBlkAfAm_HsUntNoMort_Usd150to199	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage: $150 to $199
OwnOcpHsUntHhBlkAfAm_HsUntNoMort_Usd200to249	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage: $200 to $249
OwnOcpHsUntHhBlkAfAm_HsUntNoMort_Usd250to299	Specified owner-occupied housing units with a householder who is Black or African American alone: Housing units without a mortgage: $250 to $299
