ZipCode	Zip Code
LogRecNum	Logical Record Number
OcpHsUnt_AggHHInc99	Occupied housing units: Aggregate household income in 1999:
OcpHsUnt_OwnerOcp	Occupied housing units: Owner occupied:
OcpHsUnt_OwnerOcp_Hh15to34y	Occupied housing units: Owner occupied: Householder 15 to 34 years:
OcpHsUnt_OwnerOcp_Hh15to34y_Blt99toMar2000	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1999 to March 2000
OcpHsUnt_OwnerOcp_Hh15to34y_Blt95to98	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1995 to 1998
OcpHsUnt_OwnerOcp_Hh15to34y_Blt90to94	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1990 to 1994
OcpHsUnt_OwnerOcp_Hh15to34y_Blt80to89	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1980 to 1989
OcpHsUnt_OwnerOcp_Hh15to34y_Blt70to79	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1970 to 1979
OcpHsUnt_OwnerOcp_Hh15to34y_Blt60to69	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1960 to 1969
OcpHsUnt_OwnerOcp_Hh15to34y_Blt50to59	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1950 to 1959
OcpHsUnt_OwnerOcp_Hh15to34y_Blt40to49	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1940 to 1949
OcpHsUnt_OwnerOcp_Hh15to34y_Blt39Erlr	Occupied housing units: Owner occupied: Householder 15 to 34 years: Built 1939 or earlier
OcpHsUnt_OwnerOcp_Hh35to64y	Occupied housing units: Owner occupied: Householder 35 to 64 years:
OcpHsUnt_OwnerOcp_Hh35to64y_Blt99toMar2000	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1999 to March 2000
OcpHsUnt_OwnerOcp_Hh35to64y_Blt95to98	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1995 to 1998
OcpHsUnt_OwnerOcp_Hh35to64y_Blt90to94	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1990 to 1994
OcpHsUnt_OwnerOcp_Hh35to64y_Blt80to89	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1980 to 1989
OcpHsUnt_OwnerOcp_Hh35to64y_Blt70to79	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1970 to 1979
OcpHsUnt_OwnerOcp_Hh35to64y_Blt60to69	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1960 to 1969
OcpHsUnt_OwnerOcp_Hh35to64y_Blt50to59	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1950 to 1959
OcpHsUnt_OwnerOcp_Hh35to64y_Blt40to49	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1940 to 1949
OcpHsUnt_OwnerOcp_Hh35to64y_Blt39Erlr	Occupied housing units: Owner occupied: Householder 35 to 64 years: Built 1939 or earlier
OcpHsUnt_OwnerOcp_HhGte65y	Occupied housing units: Owner occupied: Householder 65 years and over:
OcpHsUnt_OwnerOcp_HhGte65y_Blt99toMar2000	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1999 to March 2000
OcpHsUnt_OwnerOcp_HhGte65y_Blt95to98	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1995 to 1998
OcpHsUnt_OwnerOcp_HhGte65y_Blt90to94	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1990 to 1994
OcpHsUnt_OwnerOcp_HhGte65y_Blt80to89	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1980 to 1989
OcpHsUnt_OwnerOcp_HhGte65y_Blt70to79	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1970 to 1979
OcpHsUnt_OwnerOcp_HhGte65y_Blt60to69	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1960 to 1969
OcpHsUnt_OwnerOcp_HhGte65y_Blt50to59	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1950 to 1959
OcpHsUnt_OwnerOcp_HhGte65y_Blt40to49	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1940 to 1949
OcpHsUnt_OwnerOcp_HhGte65y_Blt39Erlr	Occupied housing units: Owner occupied: Householder 65 years and over: Built 1939 or earlier
OcpHsUnt_RentOcp	Occupied housing units: Renter occupied:
OcpHsUnt_RentOcp_Hh15to34y	Occupied housing units: Renter occupied: Householder 15 to 34 years:
OcpHsUnt_RentOcp_Hh15to34y_Blt99toMar2000	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1999 to March 2000
OcpHsUnt_RentOcp_Hh15to34y_Blt95to98	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1995 to 1998
OcpHsUnt_RentOcp_Hh15to34y_Blt90to94	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1990 to 1994
OcpHsUnt_RentOcp_Hh15to34y_Blt80to89	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1980 to 1989
OcpHsUnt_RentOcp_Hh15to34y_Blt70to79	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1970 to 1979
OcpHsUnt_RentOcp_Hh15to34y_Blt60to69	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1960 to 1969
OcpHsUnt_RentOcp_Hh15to34y_Blt50to59	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1950 to 1959
OcpHsUnt_RentOcp_Hh15to34y_Blt40to49	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1940 to 1949
OcpHsUnt_RentOcp_Hh15to34y_Blt39Erlr	Occupied housing units: Renter occupied: Householder 15 to 34 years: Built 1939 or earlier
OcpHsUnt_RentOcp_Hh35to64y	Occupied housing units: Renter occupied: Householder 35 to 64 years:
OcpHsUnt_RentOcp_Hh35to64y_Blt99toMar2000	Occupied housing units: Renter occupied: Householder 35 to 64 years: Built 1999 to March 2000
OcpHsUnt_RentOcp_Hh35to64y_Blt95to98	Occupied housing units: Renter occupied: Householder 35 to 64 years: Built 1995 to 1998
