ZipCode	Zip Code
LogRecNum	Logical Record Number
OwnOcpHsUntHhHisp_Tot	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Total:
OwnOcpHsUntHhHisp_HsUntMort	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage:
OwnOcpHsUntHhHisp_HsUntMort_Lt$200	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: Less than $200
OwnOcpHsUntHhHisp_HsUntMort_Usd200to299	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $200 to $299
OwnOcpHsUntHhHisp_HsUntMort_Usd300to399	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $300 to $399
OwnOcpHsUntHhHisp_HsUntMort_Usd400to499	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $400 to $499
OwnOcpHsUntHhHisp_HsUntMort_Usd500to599	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $500 to $599
OwnOcpHsUntHhHisp_HsUntMort_Usd600to699	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $600 to $699
OwnOcpHsUntHhHisp_HsUntMort_Usd700to799	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $700 to $799
OwnOcpHsUntHhHisp_HsUntMort_Usd800to899	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $800 to $899
OwnOcpHsUntHhHisp_HsUntMort_Usd900to999	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $900 to $999
OwnOcpHsUntHhHisp_HsUntMort_Usd1kto1.25k	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $1,000 to $1,249
OwnOcpHsUntHhHisp_HsUntMort_Usd1.25kto1.5k	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $1,250 to $1,499
OwnOcpHsUntHhHisp_HsUntMort_Usd1.5kto2k	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $1,500 to $1,999
OwnOcpHsUntHhHisp_HsUntMort_Usd2kto2.5k	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $2,000 to $2,499
OwnOcpHsUntHhHisp_HsUntMort_Usd2.5kto3k	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $2,500 to $2,999
OwnOcpHsUntHhHisp_HsUntMort_Usd3korM	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units with a mortgage: $3,000 or more
OwnOcpHsUntHhHisp_HsUntNoMort	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage:
OwnOcpHsUntHhHisp_HsUntNoMort_Lt$100	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: Less than $100
OwnOcpHsUntHhHisp_HsUntNoMort_Usd100to149	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $100 to $149
OwnOcpHsUntHhHisp_HsUntNoMort_Usd150to199	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $150 to $199
OwnOcpHsUntHhHisp_HsUntNoMort_Usd200to249	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $200 to $249
OwnOcpHsUntHhHisp_HsUntNoMort_Usd250to299	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $250 to $299
OwnOcpHsUntHhHisp_HsUntNoMort_Usd300to349	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $300 to $349
OwnOcpHsUntHhHisp_HsUntNoMort_Usd350to399	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $350 to $399
OwnOcpHsUntHhHisp_HsUntNoMort_Usd400to499	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $400 to $499
OwnOcpHsUntHhHisp_HsUntNoMort_Usd500to599	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $500 to $599
OwnOcpHsUntHhHisp_HsUntNoMort_Usd600to699	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $600 to $699
OwnOcpHsUntHhHisp_HsUntNoMort_Usd700to799	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $700 to $799
OwnOcpHsUntHhHisp_HsUntNoMort_Usd800to899	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $800 to $899
OwnOcpHsUntHhHisp_HsUntNoMort_Usd900to999	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $900 to $999
OwnOcpHsUntHhHisp_HsUntNoMort_Usd1korM	Specified owner-occupied housing units with a householder who is Hispanic or Latino: Housing units without a mortgage: $1,000 or more
OwnOcpHsUntHhWhtNotHisp_Tot	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Total:
OwnOcpHsUntHhWhtNotHisp_HsUntMort	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage:
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Lt$200	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: Less than $200
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd200to299	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $200 to $299
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd300to399	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $300 to $399
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd400to499	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $400 to $499
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd500to599	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $500 to $599
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd600to699	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $600 to $699
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd700to799	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $700 to $799
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd800to899	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $800 to $899
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd900to999	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $900 to $999
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd1kto1.25k	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $1,000 to $1,249
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd1.25kto1.5k	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $1,250 to $1,499
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd1.5kto2k	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $1,500 to $1,999
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd2kto2.5k	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $2,000 to $2,499
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd2.5kto3k	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $2,500 to $2,999
OwnOcpHsUntHhWhtNotHisp_HsUntMort_Usd3korM	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units with a mortgage: $3,000 or more
OwnOcpHsUntHhWhtNotHisp_HsUntNoMort	Specified owner-occupied housing units with a householder who is White alone, not Hispanic or Latino: Housing units without a mortgage:
