ZipCode	Zip Code
LogRecNum	Logical Record Number
OcpHsUntWHhAsn_Tot	Occupied housing units with a householder who is Asian alone: Total:
OcpHsUntWHhAsn_Mvd99toMar2000	Occupied housing units with a householder who is Asian alone: Moved in 1999 to March 2000
OcpHsUntWHhAsn_Mvd95to98	Occupied housing units with a householder who is Asian alone: Moved in 1995 to 1998
OcpHsUntWHhAsn_Mvd90to94	Occupied housing units with a householder who is Asian alone: Moved in 1990 to 1994
OcpHsUntWHhAsn_Mvd80to89	Occupied housing units with a householder who is Asian alone: Moved in 1980 to 1989
OcpHsUntWHhAsn_Mvd70to79	Occupied housing units with a householder who is Asian alone: Moved in 1970 to 1979
OcpHsUntWHhAsn_MvdLte69	Occupied housing units with a householder who is Asian alone: Moved in 1969 or earlier
OcpHsUntWHhNatHiPacIsl_Tot	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Total:
OcpHsUntWHhNatHiPacIsl_Mvd99toMar2000	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1999 to March 2000
OcpHsUntWHhNatHiPacIsl_Mvd95to98	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1995 to 1998
OcpHsUntWHhNatHiPacIsl_Mvd90to94	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1990 to 1994
OcpHsUntWHhNatHiPacIsl_Mvd80to89	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1980 to 1989
OcpHsUntWHhNatHiPacIsl_Mvd70to79	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1970 to 1979
OcpHsUntWHhNatHiPacIsl_MvdLte69	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Moved in 1969 or earlier
OcpHsUntWHhOthRce_Tot	Occupied housing units with a householder who is Some other race alone: Total:
OcpHsUntWHhOthRce_Mvd99toMar2000	Occupied housing units with a householder who is Some other race alone: Moved in 1999 to March 2000
OcpHsUntWHhOthRce_Mvd95to98	Occupied housing units with a householder who is Some other race alone: Moved in 1995 to 1998
OcpHsUntWHhOthRce_Mvd90to94	Occupied housing units with a householder who is Some other race alone: Moved in 1990 to 1994
OcpHsUntWHhOthRce_Mvd80to89	Occupied housing units with a householder who is Some other race alone: Moved in 1980 to 1989
OcpHsUntWHhOthRce_Mvd70to79	Occupied housing units with a householder who is Some other race alone: Moved in 1970 to 1979
OcpHsUntWHhOthRce_MvdLte69	Occupied housing units with a householder who is Some other race alone: Moved in 1969 or earlier
OcpHsUntWHhGte2Rce_Tot	Occupied housing units with a householder who is Two or more races: Total:
OcpHsUntWHhGte2Rce_Mvd99toMar2000	Occupied housing units with a householder who is Two or more races: Moved in 1999 to March 2000
OcpHsUntWHhGte2Rce_Mvd95to98	Occupied housing units with a householder who is Two or more races: Moved in 1995 to 1998
OcpHsUntWHhGte2Rce_Mvd90to94	Occupied housing units with a householder who is Two or more races: Moved in 1990 to 1994
OcpHsUntWHhGte2Rce_Mvd80to89	Occupied housing units with a householder who is Two or more races: Moved in 1980 to 1989
OcpHsUntWHhGte2Rce_Mvd70to79	Occupied housing units with a householder who is Two or more races: Moved in 1970 to 1979
OcpHsUntWHhGte2Rce_MvdLte69	Occupied housing units with a householder who is Two or more races: Moved in 1969 or earlier
OcpHsUntWHhHisp_Tot	Occupied housing units with a householder who is Hispanic or Latino: Total:
OcpHsUntWHhHisp_Mvd99toMar2000	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1999 to March 2000
OcpHsUntWHhHisp_Mvd95to98	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1995 to 1998
OcpHsUntWHhHisp_Mvd90to94	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1990 to 1994
OcpHsUntWHhHisp_Mvd80to89	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1980 to 1989
OcpHsUntWHhHisp_Mvd70to79	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1970 to 1979
OcpHsUntWHhHisp_MvdLte69	Occupied housing units with a householder who is Hispanic or Latino: Moved in 1969 or earlier
OcpHsUntWHhWhtNotHisp_Tot	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Total:
OcpHsUntWHhWhtNotHisp_Mvd99toMar2000	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1999 to March 2000
OcpHsUntWHhWhtNotHisp_Mvd95to98	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1995 to 1998
OcpHsUntWHhWhtNotHisp_Mvd90to94	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1990 to 1994
OcpHsUntWHhWhtNotHisp_Mvd80to89	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1980 to 1989
OcpHsUntWHhWhtNotHisp_Mvd70to79	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1970 to 1979
OcpHsUntWHhWhtNotHisp_MvdLte69	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Moved in 1969 or earlier
OcpHsUntWHhWht_Tot	Occupied housing units with a householder who is White alone: Total:
OcpHsUntWHhWht_WPhoneServAvail	Occupied housing units with a householder who is White alone: With telephone service available
OcpHsUntWHhWht_NoPhoneServAvail	Occupied housing units with a householder who is White alone: No telephone service available
OcpHsUntWHhBlkAfAm_Tot	Occupied housing units with a householder who is Black or African American alone: Total:
OcpHsUntWHhBlkAfAm_WPhoneServAvail	Occupied housing units with a householder who is Black or African American alone: With telephone service available
OcpHsUntWHhBlkAfAm_NoPhoneServAvail	Occupied housing units with a householder who is Black or African American alone: No telephone service available
OcpHsUntWHhAmIndAkNat_Tot	Occupied housing units with a householder who is American Indian and Alaska Native alone: Total:
OcpHsUntWHhAmIndAkNat_WPhoneServAvail	Occupied housing units with a householder who is American Indian and Alaska Native alone: With telephone service available
OcpHsUntWHhAmIndAkNat_NoPhoneServAvail	Occupied housing units with a householder who is American Indian and Alaska Native alone: No telephone service available
OcpHsUntWHhAsn_Tot	Occupied housing units with a householder who is Asian alone: Total:
OcpHsUntWHhAsn_WPhoneServAvail	Occupied housing units with a householder who is Asian alone: With telephone service available
OcpHsUntWHhAsn_NoPhoneServAvail	Occupied housing units with a householder who is Asian alone: No telephone service available
OcpHsUntWHhNatHiPacIsl_Tot	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Total:
OcpHsUntWHhNatHiPacIsl_WPhoneServAvail	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With telephone service available
OcpHsUntWHhNatHiPacIsl_NoPhoneServAvail	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: No telephone service available
OcpHsUntWHhOthRce_Tot	Occupied housing units with a householder who is Some other race alone: Total:
OcpHsUntWHhOthRce_WPhoneServAvail	Occupied housing units with a householder who is Some other race alone: With telephone service available
OcpHsUntWHhOthRce_NoPhoneServAvail	Occupied housing units with a householder who is Some other race alone: No telephone service available
OcpHsUntWHhGte2Rce_Tot	Occupied housing units with a householder who is Two or more races: Total:
OcpHsUntWHhGte2Rce_WPhoneServAvail	Occupied housing units with a householder who is Two or more races: With telephone service available
OcpHsUntWHhGte2Rce_NoPhoneServAvail	Occupied housing units with a householder who is Two or more races: No telephone service available
OcpHsUntWHhHisp_Tot	Occupied housing units with a householder who is Hispanic or Latino: Total:
OcpHsUntWHhHisp_WPhoneServAvail	Occupied housing units with a householder who is Hispanic or Latino: With telephone service available
OcpHsUntWHhHisp_NoPhoneServAvail	Occupied housing units with a householder who is Hispanic or Latino: No telephone service available
OcpHsUntWHhWhtNotHisp_Tot	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Total:
OcpHsUntWHhWhtNotHisp_WPhoneServAvail	Occupied housing units with a householder who is White alone, not Hispanic or Latino: With telephone service available
OcpHsUntWHhWhtNotHisp_NoPhoneServAvail	Occupied housing units with a householder who is White alone, not Hispanic or Latino: No telephone service available
OcpHsUntWHhWht_Tot	Occupied housing units with a householder who is White alone: Total:
OcpHsUntWHhWht_NoVhclAvail	Occupied housing units with a householder who is White alone: No vehicle available
OcpHsUntWHhWht_Gte1VhclAvail	Occupied housing units with a householder who is White alone: 1 or more vehicles available
OcpHsUntWHhBlkAfAm_Tot	Occupied housing units with a householder who is Black or African American alone: Total:
OcpHsUntWHhBlkAfAm_NoVhclAvail	Occupied housing units with a householder who is Black or African American alone: No vehicle available
OcpHsUntWHhBlkAfAm_Gte1VhclAvail	Occupied housing units with a householder who is Black or African American alone: 1 or more vehicles available
OcpHsUntWHhAmIndAkNat_Tot	Occupied housing units with a householder who is American Indian and Alaska Native alone: Total:
OcpHsUntWHhAmIndAkNat_NoVhclAvail	Occupied housing units with a householder who is American Indian and Alaska Native alone: No vehicle available
OcpHsUntWHhAmIndAkNat_Gte1VhclAvail	Occupied housing units with a householder who is American Indian and Alaska Native alone: 1 or more vehicles available
OcpHsUntWHhAsn_Tot	Occupied housing units with a householder who is Asian alone: Total:
OcpHsUntWHhAsn_NoVhclAvail	Occupied housing units with a householder who is Asian alone: No vehicle available
OcpHsUntWHhAsn_Gte1VhclAvail	Occupied housing units with a householder who is Asian alone: 1 or more vehicles available
OcpHsUntWHhNatHiPacIsl_Tot	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Total:
OcpHsUntWHhNatHiPacIsl_NoVhclAvail	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: No vehicle available
OcpHsUntWHhNatHiPacIsl_Gte1VhclAvail	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: 1 or more vehicles available
OcpHsUntWHhOthRce_Tot	Occupied housing units with a householder who is Some other race alone: Total:
OcpHsUntWHhOthRce_NoVhclAvail	Occupied housing units with a householder who is Some other race alone: No vehicle available
OcpHsUntWHhOthRce_Gte1VhclAvail	Occupied housing units with a householder who is Some other race alone: 1 or more vehicles available
OcpHsUntWHhGte2Rce_Tot	Occupied housing units with a householder who is Two or more races: Total:
OcpHsUntWHhGte2Rce_NoVhclAvail	Occupied housing units with a householder who is Two or more races: No vehicle available
OcpHsUntWHhGte2Rce_Gte1VhclAvail	Occupied housing units with a householder who is Two or more races: 1 or more vehicles available
OcpHsUntWHhHisp_Tot	Occupied housing units with a householder who is Hispanic or Latino: Total:
OcpHsUntWHhHisp_NoVhclAvail	Occupied housing units with a householder who is Hispanic or Latino: No vehicle available
OcpHsUntWHhHisp_Gte1VhclAvail	Occupied housing units with a householder who is Hispanic or Latino: 1 or more vehicles available
OcpHsUntWHhWhtNotHisp_Tot	Occupied housing units with a householder who is White alone, not Hispanic or Latino: Total:
OcpHsUntWHhWhtNotHisp_NoVhclAvail	Occupied housing units with a householder who is White alone, not Hispanic or Latino: No vehicle available
OcpHsUntWHhWhtNotHisp_Gte1VhclAvail	Occupied housing units with a householder who is White alone, not Hispanic or Latino: 1 or more vehicles available
OcpHsUntWHhWht_Tot	Occupied housing units with a householder who is White alone: Total:
OcpHsUntWHhWht_CompPlmbFac	Occupied housing units with a householder who is White alone: Complete plumbing facilities
OcpHsUntWHhWht_LackCompPlumbFac	Occupied housing units with a householder who is White alone: Lacking complete plumbing facilities
OcpHsUntWHhBlkAfAm_Tot	Occupied housing units with a householder who is Black or African American alone: Total:
OcpHsUntWHhBlkAfAm_CompPlmbFac	Occupied housing units with a householder who is Black or African American alone: Complete plumbing facilities
OcpHsUntWHhBlkAfAm_LackCompPlumbFac	Occupied housing units with a householder who is Black or African American alone: Lacking complete plumbing facilities
OcpHsUntWHhAmIndAkNat_Tot	Occupied housing units with a householder who is American Indian and Alaska Native alone: Total:
OcpHsUntWHhAmIndAkNat_CompPlmbFac	Occupied housing units with a householder who is American Indian and Alaska Native alone: Complete plumbing facilities
OcpHsUntWHhAmIndAkNat_LackCompPlumbFac	Occupied housing units with a householder who is American Indian and Alaska Native alone: Lacking complete plumbing facilities
OcpHsUntWHhAsn_Tot	Occupied housing units with a householder who is Asian alone: Total:
OcpHsUntWHhAsn_CompPlmbFac	Occupied housing units with a householder who is Asian alone: Complete plumbing facilities
OcpHsUntWHhAsn_LackCompPlumbFac	Occupied housing units with a householder who is Asian alone: Lacking complete plumbing facilities
OcpHsUntWHhNatHiPacIsl_Tot	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Total:
OcpHsUntWHhNatHiPacIsl_CompPlmbFac	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Complete plumbing facilities
OcpHsUntWHhNatHiPacIsl_LackCompPlumbFac	Occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Lacking complete plumbing facilities
OcpHsUntWHhOthRce_Tot	Occupied housing units with a householder who is Some other race alone: Total:
OcpHsUntWHhOthRce_CompPlmbFac	Occupied housing units with a householder who is Some other race alone: Complete plumbing facilities
