ZipCode	Zip Code
LogRecNum	Logical Record Number
RentOcpHsUntHhNatHiPacIsl_Tot	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: Total:
RentOcpHsUntHhNatHiPacIsl_WCashRent	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent:
RentOcpHsUntHhNatHiPacIsl_WCashRent_Lt$100	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: Less than $100
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd100to149	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $100 to $149
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd150to199	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $150 to $199
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd200to249	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $200 to $249
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd250to299	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $250 to $299
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd300to349	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $300 to $349
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd350to399	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $350 to $399
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd400to449	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $400 to $449
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd450to499	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $450 to $499
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd500to549	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $500 to $549
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd550to599	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $550 to $599
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd600to649	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $600 to $649
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd650to699	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $650 to $699
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd700to749	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $700 to $749
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd750to799	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $750 to $799
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd800to899	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $800 to $899
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd900to999	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $900 to $999
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd1kto1.25k	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $1,000 to $1,249
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd1.25kto1.5k	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $1,250 to $1,499
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd1.5kto2k	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $1,500 to $1,999
RentOcpHsUntHhNatHiPacIsl_WCashRent_Usd2korM	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: With cash rent: $2,000 or more
RentOcpHsUntHhNatHiPacIsl_NoCashRent	Specified renter-occupied housing units with a householder who is Native Hawaiian and Other Pacific Islander alone: No cash rent
RentOcpHsUntHhOthRce_Tot	Specified renter-occupied housing units with a householder who is Some other race alone: Total:
RentOcpHsUntHhOthRce_WCashRent	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent:
RentOcpHsUntHhOthRce_WCashRent_Lt$100	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: Less than $100
RentOcpHsUntHhOthRce_WCashRent_Usd100to149	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $100 to $149
RentOcpHsUntHhOthRce_WCashRent_Usd150to199	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $150 to $199
RentOcpHsUntHhOthRce_WCashRent_Usd200to249	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $200 to $249
RentOcpHsUntHhOthRce_WCashRent_Usd250to299	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $250 to $299
RentOcpHsUntHhOthRce_WCashRent_Usd300to349	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $300 to $349
RentOcpHsUntHhOthRce_WCashRent_Usd350to399	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $350 to $399
RentOcpHsUntHhOthRce_WCashRent_Usd400to449	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $400 to $449
RentOcpHsUntHhOthRce_WCashRent_Usd450to499	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $450 to $499
RentOcpHsUntHhOthRce_WCashRent_Usd500to549	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $500 to $549
RentOcpHsUntHhOthRce_WCashRent_Usd550to599	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $550 to $599
RentOcpHsUntHhOthRce_WCashRent_Usd600to649	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $600 to $649
RentOcpHsUntHhOthRce_WCashRent_Usd650to699	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $650 to $699
RentOcpHsUntHhOthRce_WCashRent_Usd700to749	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $700 to $749
RentOcpHsUntHhOthRce_WCashRent_Usd750to799	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $750 to $799
RentOcpHsUntHhOthRce_WCashRent_Usd800to899	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $800 to $899
RentOcpHsUntHhOthRce_WCashRent_Usd900to999	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $900 to $999
RentOcpHsUntHhOthRce_WCashRent_Usd1kto1.25k	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $1,000 to $1,249
RentOcpHsUntHhOthRce_WCashRent_Usd1.25kto1.5k	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $1,250 to $1,499
RentOcpHsUntHhOthRce_WCashRent_Usd1.5kto2k	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $1,500 to $1,999
RentOcpHsUntHhOthRce_WCashRent_Usd2korM	Specified renter-occupied housing units with a householder who is Some other race alone: With cash rent: $2,000 or more
RentOcpHsUntHhOthRce_NoCashRent	Specified renter-occupied housing units with a householder who is Some other race alone: No cash rent
RentOcpHsUntHhGte2Rce_Tot	Specified renter-occupied housing units with a householder who is Two or more races: Total:
RentOcpHsUntHhGte2Rce_WCashRent	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent:
RentOcpHsUntHhGte2Rce_WCashRent_Lt$100	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: Less than $100
RentOcpHsUntHhGte2Rce_WCashRent_Usd100to149	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $100 to $149
RentOcpHsUntHhGte2Rce_WCashRent_Usd150to199	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $150 to $199
RentOcpHsUntHhGte2Rce_WCashRent_Usd200to249	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $200 to $249
RentOcpHsUntHhGte2Rce_WCashRent_Usd250to299	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $250 to $299
RentOcpHsUntHhGte2Rce_WCashRent_Usd300to349	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $300 to $349
RentOcpHsUntHhGte2Rce_WCashRent_Usd350to399	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $350 to $399
RentOcpHsUntHhGte2Rce_WCashRent_Usd400to449	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $400 to $449
RentOcpHsUntHhGte2Rce_WCashRent_Usd450to499	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $450 to $499
RentOcpHsUntHhGte2Rce_WCashRent_Usd500to549	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $500 to $549
RentOcpHsUntHhGte2Rce_WCashRent_Usd550to599	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $550 to $599
RentOcpHsUntHhGte2Rce_WCashRent_Usd600to649	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $600 to $649
RentOcpHsUntHhGte2Rce_WCashRent_Usd650to699	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $650 to $699
RentOcpHsUntHhGte2Rce_WCashRent_Usd700to749	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $700 to $749
RentOcpHsUntHhGte2Rce_WCashRent_Usd750to799	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $750 to $799
RentOcpHsUntHhGte2Rce_WCashRent_Usd800to899	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $800 to $899
RentOcpHsUntHhGte2Rce_WCashRent_Usd900to999	Specified renter-occupied housing units with a householder who is Two or more races: With cash rent: $900 to $999
