ZipCode	Zip Code
LogRecNum	Logical Record Number
PopGte18y_Tot	Population 18 years and over: Total:
PopGte18y_Mle	Population 18 years and over: Male:
PopGte18y_Mle_18to24y	Population 18 years and over: Male: 18 to 24 years:
PopGte18y_Mle_18to24y_Lt9thGr	Population 18 years and over: Male: 18 to 24 years: Less than 9th grade
PopGte18y_Mle_18to24y_9thto12thGrNoDip	Population 18 years and over: Male: 18 to 24 years: 9th to 12th grade, no diploma
PopGte18y_Mle_18to24y_HighSchGradEquiv	Population 18 years and over: Male: 18 to 24 years: High school graduate (includes equivalency)
PopGte18y_Mle_18to24y_SmeCollNoDeg	Population 18 years and over: Male: 18 to 24 years: Some college, no degree
PopGte18y_Mle_18to24y_AssDeg	Population 18 years and over: Male: 18 to 24 years: Associate degree
PopGte18y_Mle_18to24y_BacDeg	Population 18 years and over: Male: 18 to 24 years: Bachelor's degree
PopGte18y_Mle_18to24y_GradProfDeg	Population 18 years and over: Male: 18 to 24 years: Graduate or professional degree
PopGte18y_Mle_25to34y	Population 18 years and over: Male: 25 to 34 years:
PopGte18y_Mle_25to34y_Lt9thGr	Population 18 years and over: Male: 25 to 34 years: Less than 9th grade
PopGte18y_Mle_25to34y_9thto12thGrNoDip	Population 18 years and over: Male: 25 to 34 years: 9th to 12th grade, no diploma
PopGte18y_Mle_25to34y_HighSchGradEquiv	Population 18 years and over: Male: 25 to 34 years: High school graduate (includes equivalency)
PopGte18y_Mle_25to34y_SmeCollNoDeg	Population 18 years and over: Male: 25 to 34 years: Some college, no degree
PopGte18y_Mle_25to34y_AssDeg	Population 18 years and over: Male: 25 to 34 years: Associate degree
PopGte18y_Mle_25to34y_BacDeg	Population 18 years and over: Male: 25 to 34 years: Bachelor's degree
PopGte18y_Mle_25to34y_GradProfDeg	Population 18 years and over: Male: 25 to 34 years: Graduate or professional degree
PopGte18y_Mle_35to44y	Population 18 years and over: Male: 35 to 44 years:
PopGte18y_Mle_35to44y_Lt9thGr	Population 18 years and over: Male: 35 to 44 years: Less than 9th grade
PopGte18y_Mle_35to44y_9thto12thGrNoDip	Population 18 years and over: Male: 35 to 44 years: 9th to 12th grade, no diploma
PopGte18y_Mle_35to44y_HighSchGradEquiv	Population 18 years and over: Male: 35 to 44 years: High school graduate (includes equivalency)
PopGte18y_Mle_35to44y_SmeCollNoDeg	Population 18 years and over: Male: 35 to 44 years: Some college, no degree
PopGte18y_Mle_35to44y_AssDeg	Population 18 years and over: Male: 35 to 44 years: Associate degree
PopGte18y_Mle_35to44y_BacDeg	Population 18 years and over: Male: 35 to 44 years: Bachelor's degree
