ZipCode	Zip Code
LogRecNum	Logical Record Number
WhtPopGte25y_Tot	White alone population 25 years and over: Total:
WhtPopGte25y_Mle	White alone population 25 years and over: Male:
WhtPopGte25y_Mle_Lt9thGr	White alone population 25 years and over: Male: Less than 9th grade
WhtPopGte25y_Mle_9thto12thGrNoDip	White alone population 25 years and over: Male: 9th to 12th grade, no diploma
WhtPopGte25y_Mle_HighSchGradEquiv	White alone population 25 years and over: Male: High school graduate (includes equivalency)
WhtPopGte25y_Mle_SmeCollNoDeg	White alone population 25 years and over: Male: Some college, no degree
WhtPopGte25y_Mle_AssDeg	White alone population 25 years and over: Male: Associate degree
WhtPopGte25y_Mle_BacDeg	White alone population 25 years and over: Male: Bachelor's degree
WhtPopGte25y_Mle_GradProfDeg	White alone population 25 years and over: Male: Graduate or professional degree
WhtPopGte25y_Fem	White alone population 25 years and over: Female:
WhtPopGte25y_Fem_Lt9thGr	White alone population 25 years and over: Female: Less than 9th grade
WhtPopGte25y_Fem_9thto12thGrNoDip	White alone population 25 years and over: Female: 9th to 12th grade, no diploma
WhtPopGte25y_Fem_HighSchGradEquiv	White alone population 25 years and over: Female: High school graduate (includes equivalency)
WhtPopGte25y_Fem_SmeCollNoDeg	White alone population 25 years and over: Female: Some college, no degree
WhtPopGte25y_Fem_AssDeg	White alone population 25 years and over: Female: Associate degree
WhtPopGte25y_Fem_BacDeg	White alone population 25 years and over: Female: Bachelor's degree
WhtPopGte25y_Fem_GradProfDeg	White alone population 25 years and over: Female: Graduate or professional degree
BlkAfAmPopGte25y_Tot	Black or African American alone population 25 years and over: Total:
BlkAfAmPopGte25y_Mle	Black or African American alone population 25 years and over: Male:
BlkAfAmPopGte25y_Mle_Lt9thGr	Black or African American alone population 25 years and over: Male: Less than 9th grade
BlkAfAmPopGte25y_Mle_9thto12thGrNoDip	Black or African American alone population 25 years and over: Male: 9th to 12th grade, no diploma
BlkAfAmPopGte25y_Mle_HighSchGradEquiv	Black or African American alone population 25 years and over: Male: High school graduate (includes equivalency)
