ZipCode	Zip Code
LogRecNum	Logical Record Number
Fam_Tot	Families: Total:
Fam_MrdCplFam	Families: Married-couple family:
Fam_MrdCplFam_WOwnChldLt18y	Families: Married-couple family: With own children under 18 years:
Fam_MrdCplFam_WOwnChldLt18y_Lt6yOnly	Families: Married-couple family: With own children under 18 years: Under 6 years only
Fam_MrdCplFam_WOwnChldLt18y_Lt6yand6to17y	Families: Married-couple family: With own children under 18 years: Under 6 years and 6 to 17 years
Fam_MrdCplFam_WOwnChldLt18y_6to17yOnly	Families: Married-couple family: With own children under 18 years: 6 to 17 years only
Fam_MrdCplFam_NoOwnChldLt18y	Families: Married-couple family: No own children under 18 years
Fam_OthFam	Families: Other family:
Fam_OthFam_MleHhNoWife	Families: Other family: Male householder, no wife present:
Fam_OthFam_MleHhNoWife_WOwnChldLt18y	Families: Other family: Male householder, no wife present: With own children under 18 years:
Fam_OthFam_MleHhNoWife_WOwnChldLt18y_Lt6yOnly	Families: Other family: Male householder, no wife present: With own children under 18 years: Under 6 years only
Fam_OthFam_MleHhNoWife_WOwnChldLt18y_Lt6yand6to17y	Families: Other family: Male householder, no wife present: With own children under 18 years: Under 6 years and 6 to 17 years
Fam_OthFam_MleHhNoWife_WOwnChldLt18y_6to17yOnly	Families: Other family: Male householder, no wife present: With own children under 18 years: 6 to 17 years only
Fam_OthFam_MleHhNoWife_NoOwnChldLt18y	Families: Other family: Male householder, no wife present: No own children under 18 years
Fam_OthFam_FemHhNoHusb	Families: Other family: Female householder, no husband present:
Fam_OthFam_FemHhNoHusb_WOwnChldLt18y	Families: Other family: Female householder, no husband present: With own children under 18 years:
Fam_OthFam_FemHhNoHusb_WOwnChldLt18y_Lt6yOnly	Families: Other family: Female householder, no husband present: With own children under 18 years: Under 6 years only
Fam_OthFam_FemHhNoHusb_WOwnChldLt18y_Lt6yand6to17y	Families: Other family: Female householder, no husband present: With own children under 18 years: Under 6 years and 6 to 17 years
Fam_OthFam_FemHhNoHusb_WOwnChldLt18y_6to17yOnly	Families: Other family: Female householder, no husband present: With own children under 18 years: 6 to 17 years only
Fam_OthFam_FemHhNoHusb_NoOwnChldLt18y	Families: Other family: Female householder, no husband present: No own children under 18 years
OwnChldLt18y_Tot	Own children under 18 years: Total:
OwnChldLt18y_MrdCplFam	Own children under 18 years: In married-couple families:
OwnChldLt18y_MrdCplFam_Lt3y	Own children under 18 years: In married-couple families: Under 3 years
OwnChldLt18y_MrdCplFam_3and4y	Own children under 18 years: In married-couple families: 3 and 4 years
OwnChldLt18y_MrdCplFam_5y	Own children under 18 years: In married-couple families: 5 years
OwnChldLt18y_MrdCplFam_6to11y	Own children under 18 years: In married-couple families: 6 to 11 years
OwnChldLt18y_MrdCplFam_12and13y	Own children under 18 years: In married-couple families: 12 and 13 years
OwnChldLt18y_MrdCplFam_14y	Own children under 18 years: In married-couple families: 14 years
OwnChldLt18y_MrdCplFam_15to17y	Own children under 18 years: In married-couple families: 15 to 17 years
OwnChldLt18y_OthFam	Own children under 18 years: In other families:
OwnChldLt18y_OthFam_MleHhNoWife	Own children under 18 years: In other families: Male householder, no wife present:
OwnChldLt18y_OthFam_MleHhNoWife_Lt3y	Own children under 18 years: In other families: Male householder, no wife present: Under 3 years
OwnChldLt18y_OthFam_MleHhNoWife_3and4y	Own children under 18 years: In other families: Male householder, no wife present: 3 and 4 years
OwnChldLt18y_OthFam_MleHhNoWife_5y	Own children under 18 years: In other families: Male householder, no wife present: 5 years
OwnChldLt18y_OthFam_MleHhNoWife_6to11y	Own children under 18 years: In other families: Male householder, no wife present: 6 to 11 years
OwnChldLt18y_OthFam_MleHhNoWife_12and13y	Own children under 18 years: In other families: Male householder, no wife present: 12 and 13 years
OwnChldLt18y_OthFam_MleHhNoWife_14y	Own children under 18 years: In other families: Male householder, no wife present: 14 years
OwnChldLt18y_OthFam_MleHhNoWife_15to17y	Own children under 18 years: In other families: Male householder, no wife present: 15 to 17 years
OwnChldLt18y_OthFam_FemHhNoHusb	Own children under 18 years: In other families: Female householder, no husband present:
OwnChldLt18y_OthFam_FemHhNoHusb_Lt3y	Own children under 18 years: In other families: Female householder, no husband present: Under 3 years
OwnChldLt18y_OthFam_FemHhNoHusb_3and4y	Own children under 18 years: In other families: Female householder, no husband present: 3 and 4 years
OwnChldLt18y_OthFam_FemHhNoHusb_5y	Own children under 18 years: In other families: Female householder, no husband present: 5 years
OwnChldLt18y_OthFam_FemHhNoHusb_6to11y	Own children under 18 years: In other families: Female householder, no husband present: 6 to 11 years
OwnChldLt18y_OthFam_FemHhNoHusb_12and13y	Own children under 18 years: In other families: Female householder, no husband present: 12 and 13 years
OwnChldLt18y_OthFam_FemHhNoHusb_14y	Own children under 18 years: In other families: Female householder, no husband present: 14 years
