ZipCode	Zip Code
LogRecNum	Logical Record Number
WhtPopGte16y_Tot	White alone population 16 years and over: Total:
WhtPopGte16y_Mle	White alone population 16 years and over: Male:
WhtPopGte16y_Mle_Wrkd99	White alone population 16 years and over: Male: Worked in 1999:
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week:
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_50to52w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 50 to 52 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_48and49w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 48 and 49 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_40to47w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 40 to 47 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_27to39w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 27 to 39 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_14to26w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 14 to 26 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWorkGte35hWeek_1to13w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 35 or more hours per week: 1 to 13 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week:
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_50to52w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 50 to 52 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_48and49w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 48 and 49 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_40to47w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 40 to 47 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_27to39w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 27 to 39 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_14to26w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 14 to 26 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork15to34hWeek_1to13w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 15 to 34 hours per week: 1 to 13 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week:
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_50to52w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 50 to 52 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_48and49w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 48 and 49 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_40to47w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 40 to 47 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_27to39w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 27 to 39 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_14to26w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 14 to 26 weeks
WhtPopGte16y_Mle_Wrkd99_UslyWork1to14hWeek_1to13w	White alone population 16 years and over: Male: Worked in 1999: Usually worked 1 to 14 hours per week: 1 to 13 weeks
WhtPopGte16y_Mle_DNWork99	White alone population 16 years and over: Male: Did not work in 1999
WhtPopGte16y_Fem	White alone population 16 years and over: Female:
WhtPopGte16y_Fem_Wrkd99	White alone population 16 years and over: Female: Worked in 1999:
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week:
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek_50to52w	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 50 to 52 weeks
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek_48and49w	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 48 and 49 weeks
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek_40to47w	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 40 to 47 weeks
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek_27to39w	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 27 to 39 weeks
WhtPopGte16y_Fem_Wrkd99_UslyWorkGte35hWeek_14to26w	White alone population 16 years and over: Female: Worked in 1999: Usually worked 35 or more hours per week: 14 to 26 weeks
