ZipCode	Zip Code
LogRecNum	Logical Record Number
OcpHsUnt_Tot	Occupied housing units: Total:
OcpHsUnt_OwnerOcp	Occupied housing units: Owner occupied:
OcpHsUnt_OwnerOcp_Blt99toMar2000	Occupied housing units: Owner occupied: Built 1999 to March 2000:
OcpHsUnt_OwnerOcp_Blt99toMar2000_1DtchdorAtchd	Occupied housing units: Owner occupied: Built 1999 to March 2000: 1, detached or attached
OcpHsUnt_OwnerOcp_Blt99toMar2000_2to4	Occupied housing units: Owner occupied: Built 1999 to March 2000: 2 to 4
OcpHsUnt_OwnerOcp_Blt99toMar2000_5to19	Occupied housing units: Owner occupied: Built 1999 to March 2000: 5 to 19
OcpHsUnt_OwnerOcp_Blt99toMar2000_20to49	Occupied housing units: Owner occupied: Built 1999 to March 2000: 20 to 49
OcpHsUnt_OwnerOcp_Blt99toMar2000_Gte50	Occupied housing units: Owner occupied: Built 1999 to March 2000: 50 or more
OcpHsUnt_OwnerOcp_Blt99toMar2000_MobHome	Occupied housing units: Owner occupied: Built 1999 to March 2000: Mobile home
OcpHsUnt_OwnerOcp_Blt99toMar2000_BoatRVvan	Occupied housing units: Owner occupied: Built 1999 to March 2000: Boat, RV, van, etc.
OcpHsUnt_OwnerOcp_Blt95to98	Occupied housing units: Owner occupied: Built 1995 to 1998:
OcpHsUnt_OwnerOcp_Blt95to98_1DtchdorAtchd	Occupied housing units: Owner occupied: Built 1995 to 1998: 1, detached or attached
OcpHsUnt_OwnerOcp_Blt95to98_2to4	Occupied housing units: Owner occupied: Built 1995 to 1998: 2 to 4
OcpHsUnt_OwnerOcp_Blt95to98_5to19	Occupied housing units: Owner occupied: Built 1995 to 1998: 5 to 19
OcpHsUnt_OwnerOcp_Blt95to98_20to49	Occupied housing units: Owner occupied: Built 1995 to 1998: 20 to 49
OcpHsUnt_OwnerOcp_Blt95to98_Gte50	Occupied housing units: Owner occupied: Built 1995 to 1998: 50 or more
OcpHsUnt_OwnerOcp_Blt95to98_MobHome	Occupied housing units: Owner occupied: Built 1995 to 1998: Mobile home
