ZipCode	Zip Code
LogRecNum	Logical Record Number
SpecRentOcpHsUnt_Tot	Specified renter-occupied housing units: Total:
SpecRentOcpHsUnt_Lt10.0pct	Specified renter-occupied housing units: Less than 10.0 percent
SpecRentOcpHsUnt_10.0to14.9pct	Specified renter-occupied housing units: 10.0 to 14.9 percent
SpecRentOcpHsUnt_15.0to19.9pct	Specified renter-occupied housing units: 15.0 to 19.9 percent
SpecRentOcpHsUnt_20.0to24.9pct	Specified renter-occupied housing units: 20.0 to 24.9 percent
SpecRentOcpHsUnt_25.0to29.9pct	Specified renter-occupied housing units: 25.0 to 29.9 percent
SpecRentOcpHsUnt_30.0to34.9pct	Specified renter-occupied housing units: 30.0 to 34.9 percent
SpecRentOcpHsUnt_35.0to39.9pct	Specified renter-occupied housing units: 35.0 to 39.9 percent
SpecRentOcpHsUnt_40.0to49.9pct	Specified renter-occupied housing units: 40.0 to 49.9 percent
SpecRentOcpHsUnt_Gte50pct	Specified renter-occupied housing units: 50.0 percent or more
SpecRentOcpHsUnt_NotComp	Specified renter-occupied housing units: Not computed
RentOcpHsUntPayCash_MedGrssRentPctHHInc99	Specified renter-occupied housing units paying cash rent: Median gross rent as a percentage of household income in 1999
SpecRentOcpHsUnt_Tot	Specified renter-occupied housing units: Total:
SpecRentOcpHsUnt_Hh15to24y	Specified renter-occupied housing units: Householder 15 to 24 years:
SpecRentOcpHsUnt_Hh15to24y_Lt20.0pct	Specified renter-occupied housing units: Householder 15 to 24 years: Less than 20.0 percent
SpecRentOcpHsUnt_Hh15to24y_20.0to24.9pct	Specified renter-occupied housing units: Householder 15 to 24 years: 20.0 to 24.9 percent
SpecRentOcpHsUnt_Hh15to24y_25.0to29.9pct	Specified renter-occupied housing units: Householder 15 to 24 years: 25.0 to 29.9 percent
SpecRentOcpHsUnt_Hh15to24y_30.0to34.9pct	Specified renter-occupied housing units: Householder 15 to 24 years: 30.0 to 34.9 percent
SpecRentOcpHsUnt_Hh15to24y_Gte35pct	Specified renter-occupied housing units: Householder 15 to 24 years: 35.0 percent or more
SpecRentOcpHsUnt_Hh15to24y_NotComp	Specified renter-occupied housing units: Householder 15 to 24 years: Not computed
SpecRentOcpHsUnt_Hh25to34y	Specified renter-occupied housing units: Householder 25 to 34 years:
SpecRentOcpHsUnt_Hh25to34y_Lt20.0pct	Specified renter-occupied housing units: Householder 25 to 34 years: Less than 20.0 percent
SpecRentOcpHsUnt_Hh25to34y_20.0to24.9pct	Specified renter-occupied housing units: Householder 25 to 34 years: 20.0 to 24.9 percent
SpecRentOcpHsUnt_Hh25to34y_25.0to29.9pct	Specified renter-occupied housing units: Householder 25 to 34 years: 25.0 to 29.9 percent
SpecRentOcpHsUnt_Hh25to34y_30.0to34.9pct	Specified renter-occupied housing units: Householder 25 to 34 years: 30.0 to 34.9 percent
SpecRentOcpHsUnt_Hh25to34y_Gte35pct	Specified renter-occupied housing units: Householder 25 to 34 years: 35.0 percent or more
SpecRentOcpHsUnt_Hh25to34y_NotComp	Specified renter-occupied housing units: Householder 25 to 34 years: Not computed
SpecRentOcpHsUnt_Hh35to44y	Specified renter-occupied housing units: Householder 35 to 44 years:
SpecRentOcpHsUnt_Hh35to44y_Lt20.0pct	Specified renter-occupied housing units: Householder 35 to 44 years: Less than 20.0 percent
SpecRentOcpHsUnt_Hh35to44y_20.0to24.9pct	Specified renter-occupied housing units: Householder 35 to 44 years: 20.0 to 24.9 percent
SpecRentOcpHsUnt_Hh35to44y_25.0to29.9pct	Specified renter-occupied housing units: Householder 35 to 44 years: 25.0 to 29.9 percent
SpecRentOcpHsUnt_Hh35to44y_30.0to34.9pct	Specified renter-occupied housing units: Householder 35 to 44 years: 30.0 to 34.9 percent
SpecRentOcpHsUnt_Hh35to44y_Gte35pct	Specified renter-occupied housing units: Householder 35 to 44 years: 35.0 percent or more
SpecRentOcpHsUnt_Hh35to44y_NotComp	Specified renter-occupied housing units: Householder 35 to 44 years: Not computed
SpecRentOcpHsUnt_Hh45to54y	Specified renter-occupied housing units: Householder 45 to 54 years:
SpecRentOcpHsUnt_Hh45to54y_Lt20.0pct	Specified renter-occupied housing units: Householder 45 to 54 years: Less than 20.0 percent
SpecRentOcpHsUnt_Hh45to54y_20.0to24.9pct	Specified renter-occupied housing units: Householder 45 to 54 years: 20.0 to 24.9 percent
SpecRentOcpHsUnt_Hh45to54y_25.0to29.9pct	Specified renter-occupied housing units: Householder 45 to 54 years: 25.0 to 29.9 percent
SpecRentOcpHsUnt_Hh45to54y_30.0to34.9pct	Specified renter-occupied housing units: Householder 45 to 54 years: 30.0 to 34.9 percent
SpecRentOcpHsUnt_Hh45to54y_Gte35pct	Specified renter-occupied housing units: Householder 45 to 54 years: 35.0 percent or more
SpecRentOcpHsUnt_Hh45to54y_NotComp	Specified renter-occupied housing units: Householder 45 to 54 years: Not computed
SpecRentOcpHsUnt_Hh55to64y	Specified renter-occupied housing units: Householder 55 to 64 years:
