ZipCode	Zip Code
LogRecNum	Logical Record Number
CivNonInstPop18to34y_Tot	cnpopulation 18 to 34 years: Total:
CivNonInstPop18to34y_Mle	cnpopulation 18 to 34 years: Male:
CivNonInstPop18to34y_Mle_WDisab	cnpopulation 18 to 34 years: Male: With a disability:
CivNonInstPop18to34y_Mle_WDisab_ErldSch	cnpopulation 18 to 34 years: Male: With a disability: Enrolled in school:
CivNonInstPop18to34y_Mle_WDisab_ErldSch_BelColl	cnpopulation 18 to 34 years: Male: With a disability: Enrolled in school: Below college
CivNonInstPop18to34y_Mle_WDisab_ErldSch_CollGradSchl	cnpopulation 18 to 34 years: Male: With a disability: Enrolled in school: College or graduate school
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school:
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_NotHighSchlGrad	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: Not high school graduate
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_HighSchGradEquiv	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: High school graduate (includes equivalency)
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_SmeCollNoDeg	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: Some college, no degree
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_AssDeg	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: Associate degree
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_BacDeg	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: Bachelor's degree
CivNonInstPop18to34y_Mle_WDisab_NotEnrldSchl_GradProfDeg	cnpopulation 18 to 34 years: Male: With a disability: Not enrolled in school: Graduate or professional degree
CivNonInstPop18to34y_Mle_NoDisab	cnpopulation 18 to 34 years: Male: No disability:
CivNonInstPop18to34y_Mle_NoDisab_ErldSch	cnpopulation 18 to 34 years: Male: No disability: Enrolled in school:
CivNonInstPop18to34y_Mle_NoDisab_ErldSch_BelColl	cnpopulation 18 to 34 years: Male: No disability: Enrolled in school: Below college
CivNonInstPop18to34y_Mle_NoDisab_ErldSch_CollGradSchl	cnpopulation 18 to 34 years: Male: No disability: Enrolled in school: College or graduate school
