ZipCode	Zip Code
LogRecNum	Logical Record Number
OwnOcpHsUntHhWht_Tot	Specified owner-occupied housing units with a householder who is White alone: Total:
OwnOcpHsUntHhWht_LtUsd10k	Specified owner-occupied housing units with a householder who is White alone: Less than $10,000
OwnOcpHsUntHhWht_Usd10kto15k	Specified owner-occupied housing units with a householder who is White alone: $10,000 to $14,999
OwnOcpHsUntHhWht_Usd15kto20k	Specified owner-occupied housing units with a householder who is White alone: $15,000 to $19,999
OwnOcpHsUntHhWht_Usd20kto25k	Specified owner-occupied housing units with a householder who is White alone: $20,000 to $24,999
OwnOcpHsUntHhWht_Usd25kto30k	Specified owner-occupied housing units with a householder who is White alone: $25,000 to $29,999
OwnOcpHsUntHhWht_Usd30kto35k	Specified owner-occupied housing units with a householder who is White alone: $30,000 to $34,999
OwnOcpHsUntHhWht_Usd35kto40k	Specified owner-occupied housing units with a householder who is White alone: $35,000 to $39,999
OwnOcpHsUntHhWht_Usd40kto50k	Specified owner-occupied housing units with a householder who is White alone: $40,000 to $49,999
OwnOcpHsUntHhWht_Usd50kto60k	Specified owner-occupied housing units with a householder who is White alone: $50,000 to $59,999
OwnOcpHsUntHhWht_Usd60kto70k	Specified owner-occupied housing units with a householder who is White alone: $60,000 to $69,999
OwnOcpHsUntHhWht_Usd70kto80k	Specified owner-occupied housing units with a householder who is White alone: $70,000 to $79,999
OwnOcpHsUntHhWht_Usd80kto90k	Specified owner-occupied housing units with a householder who is White alone: $80,000 to $89,999
OwnOcpHsUntHhWht_Usd90kto100k	Specified owner-occupied housing units with a householder who is White alone: $90,000 to $99,999
OwnOcpHsUntHhWht_Usd100kto125k	Specified owner-occupied housing units with a householder who is White alone: $100,000 to $124,999
OwnOcpHsUntHhWht_Usd125kto150k	Specified owner-occupied housing units with a householder who is White alone: $125,000 to $149,999
OwnOcpHsUntHhWht_Usd150kto175k	Specified owner-occupied housing units with a householder who is White alone: $150,000 to $174,999
OwnOcpHsUntHhWht_Usd175kto200k	Specified owner-occupied housing units with a householder who is White alone: $175,000 to $199,999
OwnOcpHsUntHhWht_Usd200kto250k	Specified owner-occupied housing units with a householder who is White alone: $200,000 to $249,999
OwnOcpHsUntHhWht_Usd250kto300k	Specified owner-occupied housing units with a householder who is White alone: $250,000 to $299,999
OwnOcpHsUntHhWht_Usd300kto400k	Specified owner-occupied housing units with a householder who is White alone: $300,000 to $399,999
OwnOcpHsUntHhWht_Usd400kto500k	Specified owner-occupied housing units with a householder who is White alone: $400,000 to $499,999
OwnOcpHsUntHhWht_Usd500kto750k	Specified owner-occupied housing units with a householder who is White alone: $500,000 to $749,999
OwnOcpHsUntHhWht_Usd750kto1M	Specified owner-occupied housing units with a householder who is White alone: $750,000 to $999,999
OwnOcpHsUntHhWht_Usd1MorM	Specified owner-occupied housing units with a householder who is White alone: $1,000,000 or more
OwnOcpHsUntHhBlkAfAm_Tot	Specified owner-occupied housing units with a householder who is Black or African American alone: Total:
OwnOcpHsUntHhBlkAfAm_LtUsd10k	Specified owner-occupied housing units with a householder who is Black or African American alone: Less than $10,000
OwnOcpHsUntHhBlkAfAm_Usd10kto15k	Specified owner-occupied housing units with a householder who is Black or African American alone: $10,000 to $14,999
OwnOcpHsUntHhBlkAfAm_Usd15kto20k	Specified owner-occupied housing units with a householder who is Black or African American alone: $15,000 to $19,999
OwnOcpHsUntHhBlkAfAm_Usd20kto25k	Specified owner-occupied housing units with a householder who is Black or African American alone: $20,000 to $24,999
OwnOcpHsUntHhBlkAfAm_Usd25kto30k	Specified owner-occupied housing units with a householder who is Black or African American alone: $25,000 to $29,999
OwnOcpHsUntHhBlkAfAm_Usd30kto35k	Specified owner-occupied housing units with a householder who is Black or African American alone: $30,000 to $34,999
OwnOcpHsUntHhBlkAfAm_Usd35kto40k	Specified owner-occupied housing units with a householder who is Black or African American alone: $35,000 to $39,999
OwnOcpHsUntHhBlkAfAm_Usd40kto50k	Specified owner-occupied housing units with a householder who is Black or African American alone: $40,000 to $49,999
OwnOcpHsUntHhBlkAfAm_Usd50kto60k	Specified owner-occupied housing units with a householder who is Black or African American alone: $50,000 to $59,999
OwnOcpHsUntHhBlkAfAm_Usd60kto70k	Specified owner-occupied housing units with a householder who is Black or African American alone: $60,000 to $69,999
OwnOcpHsUntHhBlkAfAm_Usd70kto80k	Specified owner-occupied housing units with a householder who is Black or African American alone: $70,000 to $79,999
OwnOcpHsUntHhBlkAfAm_Usd80kto90k	Specified owner-occupied housing units with a householder who is Black or African American alone: $80,000 to $89,999
OwnOcpHsUntHhBlkAfAm_Usd90kto100k	Specified owner-occupied housing units with a householder who is Black or African American alone: $90,000 to $99,999
OwnOcpHsUntHhBlkAfAm_Usd100kto125k	Specified owner-occupied housing units with a householder who is Black or African American alone: $100,000 to $124,999
OwnOcpHsUntHhBlkAfAm_Usd125kto150k	Specified owner-occupied housing units with a householder who is Black or African American alone: $125,000 to $149,999
OwnOcpHsUntHhBlkAfAm_Usd150kto175k	Specified owner-occupied housing units with a householder who is Black or African American alone: $150,000 to $174,999
OwnOcpHsUntHhBlkAfAm_Usd175kto200k	Specified owner-occupied housing units with a householder who is Black or African American alone: $175,000 to $199,999
OwnOcpHsUntHhBlkAfAm_Usd200kto250k	Specified owner-occupied housing units with a householder who is Black or African American alone: $200,000 to $249,999
OwnOcpHsUntHhBlkAfAm_Usd250kto300k	Specified owner-occupied housing units with a householder who is Black or African American alone: $250,000 to $299,999
OwnOcpHsUntHhBlkAfAm_Usd300kto400k	Specified owner-occupied housing units with a householder who is Black or African American alone: $300,000 to $399,999
OwnOcpHsUntHhBlkAfAm_Usd400kto500k	Specified owner-occupied housing units with a householder who is Black or African American alone: $400,000 to $499,999
OwnOcpHsUntHhBlkAfAm_Usd500kto750k	Specified owner-occupied housing units with a householder who is Black or African American alone: $500,000 to $749,999
OwnOcpHsUntHhBlkAfAm_Usd750kto1M	Specified owner-occupied housing units with a householder who is Black or African American alone: $750,000 to $999,999
OwnOcpHsUntHhBlkAfAm_Usd1MorM	Specified owner-occupied housing units with a householder who is Black or African American alone: $1,000,000 or more
OwnOcpHsUntHhAmIndAkNat_Tot	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: Total:
OwnOcpHsUntHhAmIndAkNat_LtUsd10k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: Less than $10,000
OwnOcpHsUntHhAmIndAkNat_Usd10kto15k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $10,000 to $14,999
OwnOcpHsUntHhAmIndAkNat_Usd15kto20k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $15,000 to $19,999
OwnOcpHsUntHhAmIndAkNat_Usd20kto25k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $20,000 to $24,999
OwnOcpHsUntHhAmIndAkNat_Usd25kto30k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $25,000 to $29,999
OwnOcpHsUntHhAmIndAkNat_Usd30kto35k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $30,000 to $34,999
OwnOcpHsUntHhAmIndAkNat_Usd35kto40k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $35,000 to $39,999
OwnOcpHsUntHhAmIndAkNat_Usd40kto50k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $40,000 to $49,999
OwnOcpHsUntHhAmIndAkNat_Usd50kto60k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $50,000 to $59,999
OwnOcpHsUntHhAmIndAkNat_Usd60kto70k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $60,000 to $69,999
OwnOcpHsUntHhAmIndAkNat_Usd70kto80k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $70,000 to $79,999
OwnOcpHsUntHhAmIndAkNat_Usd80kto90k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $80,000 to $89,999
OwnOcpHsUntHhAmIndAkNat_Usd90kto100k	Specified owner-occupied housing units with a householder who is American Indian and Alaska Native alone: $90,000 to $99,999
